seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
31984,2025,4818,Chuma Okeke,NA,PF,26,5,NBA,CLE,2,25,6.8,0.357,0.857,0,4.5,12.6,8.7,9.5,0,3.6,0,11.9,0,0,0,0.028,-3.6,-0.5,-4.1,0
31985,2025,4230,Clint Capela,NA,C,30,11,NBA,ATL,55,1176,17.7,0.564,0.003,0.249,15.8,28.2,21.8,7.4,1.4,4.1,9.8,16.7,1.7,1.5,3.2,0.131,-0.6,-0.4,-1,0.3
31986,2025,4703,Coby White,NA,SG,24,6,NBA,CHI,74,2450,15.5,0.601,0.521,0.274,1.1,10.4,5.8,19.5,1.3,0.6,12.4,24.4,3,1.5,4.5,0.088,0.5,-1.4,-0.9,0.7
31987,2025,4704,Cody Martin,NA,SF,29,6,NBA,TOT,53,1173,11.3,0.509,0.465,0.188,4.8,15.9,10.3,13,2.4,2.7,12.7,14.7,0.1,1.2,1.3,0.054,-2.8,1.1,-1.7,0.1
31988,2025,4704,Cody Martin,NA,SF,29,6,NBA,CHO,39,967,11.7,0.528,0.463,0.183,4.3,15.3,9.7,13.6,2.2,2.6,12.7,14.6,0.3,1,1.3,0.063,-2.3,1.1,-1.2,0.2
31989,2025,4704,Cody Martin,NA,SF,29,6,NBA,PHO,14,206,9.5,0.417,0.474,0.211,7.2,18.5,13,10.3,3.1,2.7,12.6,15.3,-0.2,0.2,0,0.01,-4.9,0.9,-4,-0.1
31990,2025,5227,Cody Williams,NA,SG,20,1,NBA,UTA,50,1060,3.7,0.419,0.525,0.156,2.8,8.7,5.7,7.4,1,1.4,13.8,12.5,-1.2,0.1,-1.2,-0.053,-6.1,-1.2,-7.3,-1.4
31991,2025,5127,Colby Jones,NA,SG,22,2,NBA,TOT,39,515,11.4,0.544,0.38,0.271,4.3,13.6,9,12,2.4,2.4,13.7,13.7,0.1,0.4,0.6,0.053,-3.3,0.4,-2.8,-0.1
31992,2025,5127,Colby Jones,NA,SG,22,2,NBA,SAC,24,130,8.6,0.5,0.385,0,6.9,13,9.9,6.7,2.3,5.3,21.2,10.9,-0.1,0.2,0.1,0.036,-3.9,1.2,-2.7,0
31993,2025,5127,Colby Jones,NA,SG,22,2,NBA,WAS,15,385,12.3,0.553,0.379,0.34,3.5,13.8,8.6,13.8,2.5,1.4,11.9,14.7,0.2,0.3,0.5,0.059,-3.1,0.2,-2.9,-0.1
31994,2025,4819,Cole Anthony,NA,PG,24,5,NBA,ORL,67,1234,14.2,0.531,0.401,0.208,4.1,15.5,9.5,25.5,1.8,2.5,14.8,24.6,0,2,2,0.078,-0.8,0.9,0.1,0.7
31995,2025,5038,Cole Swider,NA,SF,25,3,NBA,TOT,10,169,6.5,0.465,0.746,0.016,3.1,14.3,8.6,2.3,1.1,1.1,5.9,16.7,-0.2,0.1,0,-0.009,-4.9,-2.4,-7.3,-0.2
31996,2025,5038,Cole Swider,NA,SF,25,3,NBA,DET,2,13,-11,0,1,0,0,16.9,8.5,8.7,0,0,0,16.2,-0.1,0,-0.1,-0.316,-14.6,-5.8,-20.4,-0.1
31997,2025,5038,Cole Swider,NA,SF,25,3,NBA,TOR,8,156,8,0.505,0.724,0.017,3.4,14.1,8.6,1.8,1.2,1.2,6.4,16.7,-0.1,0.1,0.1,0.017,-4.1,-2.1,-6.2,-0.2
31998,2025,5128,Colin Castleton,NA,C,24,2,NBA,TOT,26,432,11.3,0.536,0.163,0.388,13,17.9,15.4,8.9,0.9,2.2,16.7,13.4,0.3,0.4,0.7,0.075,-4,-1,-5,-0.3
31999,2025,5128,Colin Castleton,NA,C,24,2,NBA,MEM,10,46,7.4,0.472,0.4,1.1,7,13.7,10.4,0,1,2,6.3,13.9,0,0,0.1,0.068,-6.1,-1,-7.1,-0.1
32000,2025,5128,Colin Castleton,NA,C,24,2,NBA,TOR,11,288,10.1,0.549,0.125,0.281,12.4,16,14.1,8.3,1,2.7,22.6,13.5,0,0.3,0.3,0.047,-5,-0.8,-5.7,-0.3
32001,2025,5128,Colin Castleton,NA,C,24,2,NBA,PHI,5,98,16.5,0.536,0.167,0.375,17.8,25.3,21.4,14.6,0.5,1,3.5,12.9,0.3,0.1,0.3,0.161,-0.3,-1.7,-2,0
32002,2025,5129,Collin Gillespie,NA,PG,25,2,NBA,PHO,33,461,16.8,0.578,0.57,0.139,5.5,13.2,9.4,24,2.3,1,9.2,17.7,1,0.3,1.3,0.131,2.3,0.2,2.5,0.5
32003,2025,4598,Collin Sexton,NA,SG,26,7,NBA,UTA,63,1758,16.6,0.593,0.313,0.29,3.7,6.8,5.2,25.1,1.3,0.3,14.1,27,2.5,-0.1,2.4,0.066,1.7,-2.3,-0.6,0.6
32004,2025,4920,Corey Kispert,NA,SF,25,4,NBA,WAS,61,1602,11,0.584,0.584,0.156,2.3,9.5,5.9,9.7,0.8,0.8,9.6,17.5,1,0.1,1.1,0.032,-1.4,-2.2,-3.7,-0.7
32005,2025,3992,Cory Joseph,NA,PG,33,14,NBA,ORL,50,612,10.9,0.547,0.695,0.117,3,11.2,6.9,17,2.1,0.6,10,12.8,0.6,0.9,1.5,0.114,-2.3,1.4,-0.8,0.2
32006,2025,5130,Craig Porter Jr.,NA,PG,24,2,NBA,CLE,51,513,13.1,0.61,0.343,0.229,4.1,9.9,7.1,17.7,1.6,2.6,19.8,15.9,0.5,0.6,1.1,0.102,0.1,1,1.1,0.4
32007,2025,5228,Cui Yongxi,NA,SG,21,1,NBA,BRK,5,10,-10.7,0.19,0.429,0.286,0,23.8,11.4,0,0,0,0,34.4,-0.1,0,-0.1,-0.473,-16.8,-8.2,-24.9,-0.1
32008,2025,4317,D'Angelo Russell,NA,PG,28,10,NBA,TOT,58,1480,14,0.522,0.564,0.227,1.5,11,6.2,31.2,1.9,1.5,13.3,24,0.7,1.3,1.9,0.063,0,-0.4,-0.4,0.6
32009,2025,4317,D'Angelo Russell,NA,PG,28,10,NBA,LAL,29,763,13,0.537,0.54,0.17,1.2,10.3,5.9,26.2,1.5,0.5,13,22.1,0.4,0.6,1,0.063,-0.7,-1,-1.7,0.1
32010,2025,4317,D'Angelo Russell,NA,PG,28,10,NBA,BRK,29,717,15.1,0.508,0.587,0.281,1.8,11.6,6.5,36.6,2.3,2.6,13.6,25.9,0.2,0.7,0.9,0.063,0.8,0.2,1,0.5
32011,2025,5132,D.J. Carton,NA,SG,24,2,NBA,TOR,4,33,-2.6,0.202,0.429,0.143,0,13.3,6.5,10.9,2.9,0,35,14.5,-0.2,0,-0.1,-0.199,-10.4,-0.7,-11.1,-0.1
32012,2025,4705,DaQuan Jeffries,NA,SG,27,5,NBA,CHO,47,1071,7.9,0.518,0.564,0.103,3.6,10,6.7,7.2,1.2,2.3,10.3,13.5,0,0.6,0.6,0.027,-4,-0.7,-4.7,-0.7
32013,2025,5229,Daeqwon Plowden,NA,SG,26,1,NBA,ATL,6,72,16.1,0.831,0.68,0.08,5.9,10.9,8.4,4.1,0,0,13.4,17,0.2,0,0.2,0.125,1.5,-1.5,-0.1,0
32014,2025,4922,Daishen Nix,NA,PG,22,4,NBA,MIN,3,13,-7,0.266,1,2,0,33.6,17.1,27.2,0,0,68,19.6,-0.1,0,-0.1,-0.327,-14.9,-1.2,-16.2,0
32015,2025,4923,Dalano Banton,NA,PG,25,4,NBA,POR,67,1120,12.9,0.497,0.438,0.247,2.8,10.4,6.5,21.5,1.9,2.8,13.3,24.1,-0.3,1.1,0.8,0.033,-0.6,-0.2,-0.8,0.3
32016,2025,5039,Dalen Terry,NA,SG,22,3,NBA,CHI,73,987,9.6,0.546,0.388,0.257,4.1,9,6.6,12.7,2.1,1.3,15.1,14.9,0.2,0.8,1.1,0.052,-4,0.2,-3.8,-0.5
32017,2025,5230,Dalton Knecht,NA,SF,23,1,NBA,LAL,78,1494,12.7,0.594,0.61,0.151,2.9,13.1,8.1,6.5,0.8,0.5,5.9,18.5,1.7,1,2.7,0.086,-0.1,-1.7,-1.8,0.1
32018,2025,4077,Damian Lillard,NA,PG,34,13,NBA,MIL,58,2093,21.3,0.621,0.528,0.396,1.6,12.1,7.1,29.7,1.6,0.4,12.2,27.8,5.6,2,7.6,0.175,4.7,-0.6,4,3.2
32019,2025,5231,Damion Baugh,NA,SG,24,1,NBA,CHO,15,370,6.3,0.399,0.431,0.115,3.9,10.6,7.2,22.2,2,0.5,18.5,19.3,-0.8,0.2,-0.5,-0.069,-5.9,-1.2,-7.1,-0.5
32020,2025,4484,Damion Lee,NA,SG,32,7,NBA,PHO,25,144,11.9,0.499,0.5,0.284,2.4,12.8,7.8,11.5,2.1,0,10.7,28.6,-0.2,0.1,-0.1,-0.031,-2.9,-2.1,-5.1,-0.1
32021,2025,4706,Daniel Gafford,NA,C,26,6,NBA,DAL,57,1226,24.7,0.716,0,0.486,14.1,20.3,17.2,10.2,0.9,7.1,11.9,19.5,4.4,1.5,5.9,0.232,2.7,1.1,3.8,1.8
32022,2025,4487,Daniel Theis,NA,C,32,8,NBA,NOP,38,621,12.1,0.558,0.287,0.287,7.4,21.5,14.2,13,1.4,3.1,14.7,11.6,0.6,0.4,1,0.077,-3.3,0,-3.3,-0.2
32023,2025,5232,Daniss Jenkins,NA,PG,23,1,NBA,DET,7,23,-0.1,0.322,0.7,0.2,0,9.6,4.8,17.3,0,0,8.4,21.8,-0.1,0,-0.1,-0.15,-10.2,-5.7,-15.8,-0.1
32024,2025,4233,Dante Exum,NA,PG,29,8,NBA,DAL,20,372,13.6,0.589,0.396,0.231,1.2,8.3,4.8,21.5,1.6,0.7,13,19.6,0.4,0.2,0.6,0.083,-1.2,-1.1,-2.3,0
32025,2025,4389,Dario Šarić,NA,C,30,8,NBA,DEN,16,210,7.7,0.449,0.448,0.172,7.7,17.9,13.1,13.1,1.6,0.4,19.4,15.6,-0.2,0.2,0,0.001,-4.4,-0.4,-4.8,-0.1
32026,2025,5133,Dariq Whitehead,NA,SF,20,2,NBA,BRK,20,246,9.4,0.58,0.771,0.052,1.8,12.1,6.7,7.8,1.2,0.4,13.3,20.1,-0.1,0.1,0.1,0.01,-1.5,-2.2,-3.7,-0.1
32027,2025,4708,Darius Garland,NA,PG,25,6,NBA,CLE,75,2301,19.9,0.6,0.451,0.217,2.3,7.6,5,32.2,1.9,0.4,12.8,27.2,5.8,2.3,8.1,0.169,3.9,-0.8,3.1,3
32028,2025,4924,David Duke Jr.,NA,SG,25,4,NBA,SAS,6,34,12.2,0.538,0.429,0.143,3.1,12.6,7.9,17,1.4,0,11.8,21.2,0,0,0,0.023,-0.1,-1.4,-1.5,0
32029,2025,5041,David Roddy,NA,PF,23,3,NBA,TOT,33,410,11.9,0.561,0.488,0.208,3.4,19.5,11.2,11.5,1.6,2,13.9,16,0.1,0.4,0.5,0.062,-1.6,0.1,-1.5,0.1
32030,2025,5041,David Roddy,NA,PF,23,3,NBA,ATL,27,346,11.8,0.594,0.462,0.237,3.4,19.2,11.1,11.2,1.6,2.1,16.3,14.6,0.2,0.3,0.5,0.07,-1.6,0.5,-1.2,0.1
32031,2025,5041,David Roddy,NA,PF,23,3,NBA,PHI,3,29,19.1,0.474,0.579,0,7.5,28.5,17.6,19,3.4,0,5,30,0,0,0,0.036,3.2,-0.4,2.9,0
32032,2025,5041,David Roddy,NA,PF,23,3,NBA,HOU,3,35,7.2,0.44,0.538,0.308,0,15.5,7.6,7.7,0,2.6,6.3,18.5,0,0,0,0.007,-5.1,-3.2,-8.3,-0.1
32033,2025,4926,Davion Mitchell,NA,PG,26,4,NBA,TOT,74,2027,10.2,0.573,0.443,0.176,1.9,7.1,4.5,24.2,1.7,0.8,20,13.6,1.3,1.6,3,0.07,-2.8,0.2,-2.6,-0.3
32034,2025,4926,Davion Mitchell,NA,PG,26,4,NBA,TOR,44,1080,7.9,0.536,0.48,0.152,1.6,7,4.2,24.6,1.4,0.7,23.1,13.1,0,0.7,0.7,0.031,-4,-0.3,-4.3,-0.6
32035,2025,4926,Davion Mitchell,NA,PG,26,4,NBA,MIA,30,947,12.9,0.611,0.405,0.203,2.2,7.3,4.8,23.8,2.2,0.8,16.5,14.2,1.3,1,2.3,0.114,-1.5,0.8,-0.6,0.3
32036,2025,4927,Day'Ron Sharpe,NA,C,23,4,NBA,BRK,50,907,19.7,0.568,0.142,0.233,17.8,23.8,20.7,16.8,2.3,4.6,15.3,19.9,1.3,1.4,2.7,0.141,0,0.9,0.9,0.7
32037,2025,4489,De'Aaron Fox,NA,PG,27,8,NBA,TOT,62,2241,18.3,0.56,0.328,0.273,2.7,12.1,7.4,27.2,2,1.1,11.8,28.3,2.6,1.7,4.3,0.093,1.3,-1,0.4,1.3
32038,2025,4489,De'Aaron Fox,NA,PG,27,8,NBA,SAC,45,1663,19,0.567,0.324,0.279,3,12.2,7.6,26,1.9,1.2,11.8,29.1,2.2,1.3,3.5,0.101,2,-0.8,1.2,1.3
32039,2025,4489,De'Aaron Fox,NA,PG,27,8,NBA,SAS,17,578,16.3,0.537,0.339,0.257,1.7,11.9,6.8,30.8,2.1,0.8,11.6,26,0.5,0.4,0.9,0.071,-0.6,-1.4,-2,0
32040,2025,4709,De'Andre Hunter,NA,SF,27,6,NBA,TOT,64,1740,15.9,0.623,0.509,0.333,2.7,13.4,8.1,7.5,1.4,0.7,8.6,22.8,3,1.4,4.4,0.122,1.2,-0.8,0.4,1
32041,2025,4709,De'Andre Hunter,NA,SF,27,6,NBA,ATL,37,1064,15.8,0.616,0.502,0.358,2.7,12.5,7.5,7.8,1.4,0.4,9.4,24.2,1.6,0.6,2.2,0.1,0.9,-1.4,-0.4,0.4
32042,2025,4709,De'Andre Hunter,NA,SF,27,6,NBA,CLE,27,676,16.2,0.634,0.522,0.289,2.8,15,9.1,7.1,1.4,1.1,7,20.5,1.4,0.8,2.2,0.157,1.6,0,1.6,0.6
32043,2025,4601,De'Anthony Melton,NA,SG,26,7,NBA,GSW,6,121,13.3,0.539,0.648,0.148,5.2,12.8,8.9,21.1,2.8,1.6,14.8,23.5,0,0.2,0.2,0.076,-1.6,0.8,-0.8,0
32044,2025,3810,DeAndre Jordan,NA,C,36,17,NBA,DEN,56,691,15.4,0.621,0,0.457,14,30.3,22.6,9.5,1.1,3.5,19.2,12.8,0.9,0.9,1.8,0.127,-1.4,0.2,-1.2,0.2
32045,2025,3872,DeMar DeRozan,NA,SF,35,16,NBA,SAC,77,2768,17.7,0.569,0.196,0.337,2,10.1,6,18.7,1.1,1.1,6.5,25,5.7,1.4,7.1,0.123,1.2,-1.2,-0.1,1.3
32046,2025,4710,Dean Wade,NA,PF,28,6,NBA,CLE,59,1252,10.1,0.563,0.819,0.111,4.5,16.6,10.8,7.3,1.6,1.4,7.2,10.4,1.3,1.7,3,0.113,-1,1.2,0.3,0.7
32047,2025,4603,Deandre Ayton,NA,C,26,7,NBA,POR,40,1206,17.7,0.583,0.068,0.128,10.9,26,18.2,8.5,1.2,2.9,12.2,19.4,1.2,1.6,2.8,0.113,-0.3,-0.4,-0.7,0.4
32048,2025,4392,Dejounte Murray,NA,PG,28,8,NBA,NOP,31,1012,15.4,0.494,0.352,0.251,1.8,20.1,10.7,34.6,3,1.1,16.2,27.3,-0.7,0.9,0.2,0.009,-1.3,-0.3,-1.6,0.1
32049,2025,4320,Delon Wright,NA,PG,32,10,NBA,TOT,40,635,9.2,0.44,0.557,0.191,4.9,6.5,5.7,15,2.7,1.8,13.4,11.3,0,0.7,0.7,0.053,-2.8,1.4,-1.4,0.1
32050,2025,4320,Delon Wright,NA,PG,32,10,NBA,MIL,26,405,7.4,0.365,0.598,0.195,4.2,8,6.2,14.5,2.7,2.1,13.6,11.2,-0.3,0.5,0.2,0.022,-4.1,1.6,-2.5,-0.1
32051,2025,4320,Delon Wright,NA,PG,32,10,NBA,NYK,14,230,12.4,0.566,0.49,0.184,6.1,4,5,15.9,2.6,1.2,13.1,11.5,0.3,0.2,0.5,0.109,-0.6,1.1,0.5,0.1
32052,2025,4823,Deni Avdija,NA,SF,24,5,NBA,POR,72,2161,17.7,0.605,0.405,0.441,5.4,21.2,13.1,19.9,1.6,1.5,16.3,23.2,3.1,2.5,5.6,0.124,1.5,0.6,2.1,2.2
32053,2025,4157,Dennis Schröder,NA,PG,31,12,NBA,TOT,75,2105,12.7,0.531,0.449,0.261,1.4,9.2,5.2,28.7,1.5,0.6,13.3,21.6,1.5,1.7,3.2,0.073,-1.3,-0.9,-2.2,-0.1
32054,2025,4157,Dennis Schröder,NA,PG,31,12,NBA,BRK,23,772,16,0.588,0.462,0.249,0.6,9.9,5,33.4,1.7,0.5,14.1,23.8,1.1,0.5,1.6,0.099,1.1,-1.1,0,0.4
32055,2025,4157,Dennis Schröder,NA,SG,31,12,NBA,GSW,24,628,8.4,0.474,0.458,0.155,1.7,8.1,4.8,24,1.9,0.5,15.2,21.2,-0.5,0.7,0.2,0.012,-4.6,-0.6,-5.2,-0.5
32056,2025,4157,Dennis Schröder,NA,PG,31,12,NBA,DET,28,705,12.9,0.515,0.422,0.382,2.1,9.5,5.8,27.8,1,0.7,10.7,19.6,0.9,0.5,1.5,0.1,-0.9,-1.2,-2.1,0
32057,2025,5134,Dereck Lively II,NA,C,20,2,NBA,DAL,36,833,20.1,0.704,0,0.382,13.9,21.3,17.7,14.3,1.2,5.7,15.5,13.6,2.4,1,3.4,0.199,1.1,2.2,3.3,1.1
32058,2025,4395,Derrick Jones Jr.,NA,SF,27,9,NBA,LAC,77,1873,13.5,0.609,0.372,0.2,5.7,10.1,8,4.6,2.1,1.7,9.3,16.5,2.1,2.6,4.7,0.12,-1,0.7,-0.3,0.8
32059,2025,4492,Derrick White,NA,SG,30,8,NBA,BOS,76,2574,16.6,0.606,0.721,0.168,2.8,11.5,7.2,20.2,1.4,2.9,11.3,19.8,5.1,3.4,8.5,0.158,2.7,0.8,3.5,3.6
32060,2025,4824,Desmond Bane,NA,SG,26,5,NBA,MEM,69,2205,17.9,0.6,0.411,0.194,3,16.9,10,23.6,1.7,1.2,13.3,23.3,4,2.6,6.5,0.142,2.6,0.6,3.2,2.9
32061,2025,4321,Devin Booker,NA,SG,28,10,NBA,PHO,75,2795,19.3,0.589,0.388,0.34,3.1,8.9,6.1,30.6,1.2,0.5,11.9,29.3,6.1,0.3,6.4,0.111,2.8,-2.4,0.4,1.7
32062,2025,5233,Devin Carter,NA,PG,22,1,NBA,SAC,36,396,10.8,0.471,0.48,0.346,5.4,16.2,10.8,13.5,2.6,1,11,17.9,-0.1,0.4,0.4,0.043,-3.5,0.3,-3.2,-0.1
32063,2025,4826,Devin Vassell,NA,SG,24,5,NBA,SAS,64,1983,14.2,0.553,0.483,0.135,1.8,12,6.9,13.8,2,1.5,8.5,22.1,0.9,1.3,2.2,0.054,-0.3,-0.8,-1.1,0.4
32064,2025,4494,Dillon Brooks,NA,SF,29,8,NBA,HOU,75,2388,11,0.555,0.524,0.135,3.3,9.1,6.1,7.4,1.2,0.6,7.4,17.7,2.7,2.5,5.1,0.103,-1.4,0,-1.4,0.4
32065,2025,5234,Dillon Jones,NA,SF,23,1,NBA,OKC,54,551,8.1,0.464,0.474,0.211,6,17.3,11.8,12.6,1.4,0.7,16.2,13.3,-0.1,0.9,0.8,0.067,-4.3,0.3,-4,-0.3
32066,2025,4398,Domantas Sabonis,NA,C,28,9,NBA,SAC,70,2429,22.9,0.655,0.175,0.324,12.3,32.6,22.4,26,1,1,16.5,21.6,7.4,2.7,10.1,0.199,4.2,1.1,5.2,4.4
32067,2025,5043,Dominick Barlow,NA,SF,21,3,NBA,ATL,35,375,14.6,0.58,0.239,0.292,10,15,12.4,6.9,1.1,3.9,3.8,14.5,0.7,0.3,1,0.131,-1.4,-0.8,-2.2,0
32068,2025,5235,Donovan Clingan,NA,C,20,1,NBA,POR,67,1324,17.4,0.574,0.147,0.311,17.3,26.1,21.6,8.3,1.2,7.5,15.9,14.2,1.8,2.2,4,0.144,-1.7,1.4,-0.3,0.6
32069,2025,4495,Donovan Mitchell,NA,SG,28,8,NBA,CLE,71,2232,20.9,0.575,0.48,0.274,2.8,12.5,7.8,23.9,2,0.7,9.2,30.9,4.8,2.8,7.6,0.163,3.8,-0.2,3.7,3.2
32070,2025,4607,Donte DiVincenzo,NA,SG,28,7,NBA,MIN,62,1606,14.1,0.582,0.739,0.106,2.2,13.3,7.9,20.2,2.2,1,13.8,19.4,1.6,2.2,3.9,0.115,0.8,1.1,1.9,1.6
32071,2025,4399,Dorian Finney-Smith,NA,PF,31,9,NBA,TOT,63,1818,10.1,0.604,0.722,0.103,5,10.4,7.7,6.9,1.6,1.2,11,12.3,1.5,1.4,2.9,0.078,-1.1,0.1,-1,0.5
32072,2025,4399,Dorian Finney-Smith,NA,PF,31,9,NBA,BRK,20,579,12.2,0.613,0.679,0.151,5.8,12.3,8.9,8.2,1.5,2.1,9.6,14.2,0.7,0.5,1.1,0.094,-0.1,0.1,0,0.3
32073,2025,4399,Dorian Finney-Smith,NA,PF,31,9,NBA,LAL,43,1239,9.2,0.598,0.746,0.076,4.6,9.5,7.1,6.3,1.6,0.8,11.8,11.5,0.9,0.9,1.8,0.07,-1.6,0.1,-1.5,0.2
32074,2025,4237,Doug McDermott,NA,SF,33,11,NBA,SAC,42,342,9.5,0.617,0.863,0.043,1,6.2,3.6,2.8,0.6,0.6,4.8,15.7,0.4,0.1,0.4,0.061,-0.8,-2.4,-3.2,-0.1
32075,2025,4085,Draymond Green,NA,PF,34,13,NBA,GSW,68,1983,12.4,0.534,0.483,0.289,3.9,19,11.2,26.2,2.4,3.4,23.3,15.9,0.3,3.4,3.7,0.088,-2.3,2.8,0.5,1.3
32076,2025,4609,Drew Eubanks,NA,C,27,7,NBA,TOT,61,746,15.6,0.622,0.031,0.366,8.9,24.1,16.5,10.6,0.8,5,15.4,15.1,1,0.7,1.7,0.107,-1.2,0.6,-0.7,0.3
32077,2025,4609,Drew Eubanks,NA,C,27,7,NBA,UTA,37,568,15.9,0.632,0.034,0.393,7.6,24.1,15.9,11.7,0.8,5.3,15.4,14.8,0.8,0.4,1.2,0.1,-0.9,0.9,0,0.3
32078,2025,4609,Drew Eubanks,NA,C,27,7,NBA,LAC,24,178,14.8,0.589,0.02,0.286,12.9,23.8,18.5,7.1,0.6,3.9,15.3,16,0.2,0.3,0.5,0.129,-2.4,-0.3,-2.7,0
32079,2025,5137,Drew Peterson,NA,PF,25,2,NBA,BOS,25,186,10.5,0.601,0.805,0.22,5.3,18.1,11.7,9.1,1.3,1,15.1,12.5,0.2,0.3,0.4,0.115,-1.8,1,-0.8,0.1
32080,2025,5236,Drew Timme,NA,PF,24,1,NBA,BRK,9,254,11,0.5,0.343,0.157,7.3,22.5,14.5,13.1,0.8,0.4,12.1,21.3,-0.1,0.2,0,0.009,-3.9,-2.8,-6.7,-0.3
32081,2025,5045,Dru Smith,NA,SG,27,3,NBA,MIA,14,268,13.3,0.656,0.492,0.197,5,9.8,7.4,12,3.9,2.1,20.4,13.8,0.2,0.4,0.7,0.118,-1.3,3.4,2.1,0.3
32082,2025,4610,Duncan Robinson,NA,SF,30,7,NBA,MIA,74,1785,11.8,0.595,0.729,0.08,1.1,9.1,5.2,14.7,1.1,0.3,11.1,19.2,1.3,1.4,2.7,0.071,-0.7,-1.1,-1.7,0.1
32083,2025,5138,Duop Reath,NA,C,28,2,NBA,POR,46,469,13.7,0.552,0.639,0.133,9.9,11.4,10.6,8,1.2,2.7,8.3,17,0.6,0.4,1,0.105,0.2,-0.5,-0.3,0.2
32084,2025,4239,Dwight Powell,NA,C,33,11,NBA,DAL,55,551,12.9,0.713,0.082,0.705,9.5,13.7,11.7,12.5,1.6,3.3,18.4,7.6,1.2,0.5,1.7,0.147,-1.5,1.5,0,0.3
32085,2025,5046,Dyson Daniels,NA,SG,21,3,NBA,ATL,76,2571,15.6,0.545,0.255,0.152,5.1,14.2,9.6,17.9,4.2,2,13.6,18.2,1.3,3.7,5,0.093,-1.1,2.6,1.5,2.3
32086,2025,5139,E.J. Liddell,NA,PF,24,2,NBA,CHI,12,53,11.1,0.661,0.667,0.133,6,11.7,8.9,7.6,0.9,1.6,11.2,14.1,0.1,0,0.1,0.108,-2.7,-1.4,-4.1,0
32087,2025,4240,Elfrid Payton,NA,PG,30,9,NBA,TOT,24,511,8.5,0.34,0.049,0.057,3.1,13.9,8.3,43.3,2.3,2.1,32.1,15.2,-0.9,0.3,-0.6,-0.057,-5.1,-1.3,-6.4,-0.6
32088,2025,4240,Elfrid Payton,NA,PG,30,9,NBA,NOP,18,388,10.6,0.38,0.059,0.069,3.8,14.9,9.2,50.3,2.2,2,33.3,17,-0.6,0.2,-0.4,-0.047,-3.6,-1.9,-5.5,-0.3
32089,2025,4240,Elfrid Payton,NA,PG,30,9,NBA,CHO,6,123,1.7,0.143,0,0,0.8,10.6,5.6,21.1,2.4,2.4,25,9.7,-0.3,0.1,-0.2,-0.087,-9.9,0.7,-9.2,-0.2
32090,2025,5237,Elijah Harkless,NA,SG,24,1,NBA,UTA,10,138,7.8,0.425,0.714,0.171,7.1,9.3,8.2,7.7,3.5,0.7,7.4,12.3,0,0.1,0.1,0.023,-5.2,1.5,-3.8,-0.1
32091,2025,5238,Emanuel Miller,NA,PF,24,1,NBA,CHI,6,25,18.1,0.563,0.125,0.25,17.1,16.5,16.8,10.9,1.9,0,0,14.8,0.1,0,0.1,0.201,-0.9,-0.9,-1.8,0
32092,2025,5140,Emoni Bates,NA,SF,21,2,NBA,CLE,10,75,9.8,0.487,0.789,0,0,9.8,5.1,14.2,0.6,1.2,5,22.6,0,0.1,0.1,0.038,-0.5,-1,-1.5,0
32093,2025,5239,Enrique Freeman,NA,PF,24,1,NBA,IND,22,181,7.4,0.507,0.27,0.514,6.8,11.6,9.2,6.1,0.8,1.5,11.7,12.3,0,0.1,0.2,0.046,-4.9,-1.4,-6.3,-0.2
32094,2025,3815,Eric Gordon,NA,SG,36,17,NBA,PHI,39,768,10.8,0.591,0.672,0.235,1.1,5.8,3.4,12,1.7,1.5,11.1,14.4,0.7,0.2,0.9,0.053,-0.8,-0.8,-1.6,0.1
32095,2025,4931,Evan Mobley,NA,PF,23,4,NBA,CLE,71,2167,22.3,0.633,0.254,0.337,8.4,24,16.5,15.1,1.4,4.7,12.2,23.2,5.3,3.8,9,0.2,3.1,1.5,4.6,3.6
32096,2025,4933,Franz Wagner,NA,SF,23,4,NBA,ORL,60,2023,20.1,0.558,0.303,0.268,3,17.1,9.7,26.6,1.9,1,9.6,31,2.6,3.1,5.6,0.133,2.6,0.5,3.1,2.6
32097,2025,4402,Fred VanVleet,NA,PG,30,9,NBA,HOU,60,2111,12.8,0.515,0.607,0.181,1.6,9.7,5.6,21.2,2.2,1.1,9.6,17.7,2.4,2.8,5.2,0.119,-0.4,1.3,0.9,1.5
32098,2025,5142,GG Jackson II,NA,PF,20,2,NBA,MEM,29,459,9.3,0.482,0.477,0.201,6.3,14.8,10.6,8.2,1.2,1,12.5,21.7,-0.4,0.4,0.1,0.009,-3.3,-2,-5.3,-0.4
32099,2025,4717,Gabe Vincent,NA,PG,28,6,NBA,LAL,72,1527,7.4,0.536,0.736,0.05,1.5,5.2,3.4,8.7,1.6,0.8,8.7,13.5,0.3,1,1.3,0.039,-3.8,-0.1,-4,-0.8
32100,2025,3877,Garrett Temple,NA,SG,38,15,NBA,TOR,28,227,8.5,0.406,0.467,0.2,4.2,9.7,6.8,17.4,3.6,0.8,13.3,13.9,-0.1,0.3,0.2,0.033,-5.7,2.1,-3.6,-0.1
