,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,G,MIN,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB,TeamID,TeamName,WINS,LOSSES,TeamGP,G_PERCENT,CHARGES_DRAWN_pct_rank,CONTESTED_SHOTS_pct_rank,DEFLECTIONS_pct_rank,DEF_BOXOUTS_pct_rank,DEF_LOOSE_BALLS_RECOVERED_pct_rank,sum
418,1641705,Victor Wembanyama,1610612759,SAS,20.0,6,30.9,8.67,6.33,2.33,3.5,0.17,1.5,3.0,0.17,0.17,0.33,0.5,0.5,0.0,0.67,0.83,0.67,0.33,0.0,0.8,1.0,0.5,1610612759,Spurs,3,3,6,1.0,0.8530259365994236,0.9048991354466859,0.8876080691642652,0.7146974063400576,0.4409221902017291,3.8011527377521612
420,1630249,Vít Krejčí,1610612737,ATL,24.0,4,14.0,3.0,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612737,Hawks,3,5,8,0.5,0.4048991354466859,0.7896253602305475,0.6570605187319885,0.1585014409221902,0.8443804034582133,2.854466858789625
421,1631117,Walker Kessler,1610612762,UTA,23.0,6,27.1,10.5,8.33,2.17,1.67,0.0,3.0,7.17,0.17,0.0,0.17,1.0,0.0,0.67,2.0,2.67,2.67,1.67,0.25,0.75,1.0,0.625,1610612762,Jazz,0,6,6,1.0,0.4048991354466859,0.9827089337175793,0.5302593659942363,0.9769452449567724,0.18011527377521613,3.07492795389049
422,1628976,Wendell Carter Jr.,1610612753,ORL,25.0,6,26.3,4.5,3.67,0.83,1.5,0.33,1.67,4.17,0.17,0.83,1.0,0.167,0.833,0.33,0.5,0.83,0.83,0.67,0.4,0.6,1.0,0.8,1610612753,Magic,3,4,7,0.8571428571428571,0.9365994236311239,0.6685878962536023,0.47262247838616717,0.6657060518731989,0.968299711815562,3.711815561959654
424,1630214,Xavier Tillman,1610612738,BOS,25.0,7,12.3,3.14,1.71,1.43,1.43,0.0,1.0,2.86,0.0,0.14,0.14,0.0,1.0,0.14,0.0,0.14,0.14,0.0,1.0,0.0,1.0,0.0,1610612738,Celtics,7,1,8,0.875,0.4048991354466859,0.8674351585014409,0.9048991354466859,0.1585014409221902,0.6685878962536023,3.0043227665706054
425,1642530,Yuki Kawamura,1610612763,MEM,23.0,5,2.3,0.8,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612763,Grizzlies,4,3,7,0.7142857142857143,0.4048991354466859,0.968299711815562,0.023054755043227664,0.1585014409221902,0.18011527377521613,1.7348703170028816
426,1642274,Yves Missi,1610612740,NOP,20.0,7,21.6,6.86,5.29,1.57,1.0,0.0,1.86,4.86,0.0,0.14,0.14,0.0,1.0,0.0,0.29,0.29,0.29,0.0,0.0,1.0,1.0,0.0,1610612740,Pelicans,3,4,7,1.0,0.4048991354466859,0.9452449567723343,0.35446685878962536,0.5648414985590778,0.49279538904899134,2.7622478386167146
427,1642258,Zaccharie Risacher,1610612737,ATL,19.0,8,25.6,5.5,2.63,2.88,1.0,0.0,0.38,0.88,0.0,0.5,0.5,0.0,1.0,0.0,0.13,0.13,0.13,0.0,0.0,1.0,1.0,0.0,1610612737,Hawks,3,5,8,1.0,0.4048991354466859,0.7953890489913544,0.26945244956772335,0.3703170028818444,0.8760806916426513,2.7161383285302594
428,1628380,Zach Collins,1610612759,SAS,26.0,6,13.4,4.5,3.0,1.5,1.0,0.0,1.5,3.17,0.5,0.17,0.67,0.75,0.25,0.17,0.5,0.67,0.67,0.5,0.25,0.75,1.0,0.75,1610612759,Spurs,3,3,6,1.0,0.4048991354466859,0.9538904899135446,0.6945244956772334,0.8472622478386167,0.7118155619596542,3.6123919308357353
429,1641744,Zach Edey,1610612763,MEM,22.0,8,19.6,5.38,4.13,1.25,0.0,0.0,1.13,2.5,0.25,0.25,0.5,0.5,0.5,0.88,0.88,2.13,1.75,1.13,0.412,0.412,1.0,0.643,1610612763,Grizzlies,4,3,7,1.1428571428571428,0.4048991354466859,0.899135446685879,0.023054755043227664,0.9077809798270894,0.723342939481268,2.95821325648415
430,203897,Zach LaVine,1610612741,CHI,29.0,6,34.7,5.67,1.83,3.83,1.33,0.0,0.17,0.5,0.17,0.17,0.33,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612741,Bulls,3,3,6,1.0,0.4048991354466859,0.6426512968299711,0.25360230547550433,0.1585014409221902,0.4034582132564842,1.8631123919308354
432,1630533,Ziaire Williams,1610612751,BKN,23.0,8,19.5,1.88,0.75,1.13,2.25,0.0,0.25,0.25,0.25,0.0,0.25,1.0,0.0,0.0,0.38,0.5,0.38,0.25,0.0,0.75,1.0,0.667,1610612751,Nets,3,4,7,1.1428571428571428,0.4048991354466859,0.2910662824207493,0.899135446685879,0.6743515850144092,0.18011527377521613,2.4495677233429394
433,1629627,Zion Williamson,1610612740,NOP,24.0,5,31.4,4.2,2.0,2.2,2.4,0.0,0.8,1.6,0.4,0.2,0.6,0.667,0.333,0.2,0.4,0.6,0.6,0.4,0.333,0.667,1.0,0.667,1610612740,Pelicans,3,4,7,0.7142857142857143,0.4048991354466859,0.49279538904899134,0.7002881844380403,0.5561959654178674,0.4899135446685879,2.644092219020173
