seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,on_court_plus_minus_per_100_poss,net_plus_minus_per_100_poss,bad_pass_turnover,lost_ball_turnover,shooting_foul_committed,offensive_foul_committed,shooting_foul_drawn,offensive_foul_drawn,points_generated_by_assists,and1,fga_blocked
28004,2019,4652,Landry Shamet,NA,SG,21,1,NBA,PHI,54,1108,3,48,42,8,NA,-0.3,-4.5,16,3,56,2,22,13,139,10,4
28005,2019,4652,Landry Shamet,NA,SG,21,1,NBA,LAC,25,694,NA,23,77,NA,NA,5.4,5.3,13,3,24,2,11,4,136,3,12
28006,2019,4272,Langston Galloway,NA,SG,27,5,NBA,DET,80,1745,1,93,5,NA,NA,0.7,1.8,15,5,56,3,35,11,205,12,26
28007,2019,4345,Larry Nance Jr.,NA,C,26,4,NBA,CLE,67,1795,NA,NA,NA,35,65,-9.6,1,45,22,89,17,55,8,520,15,24
28008,2019,4535,Lauri Markkanen,NA,PF,21,2,NBA,CHI,52,1682,NA,NA,NA,77,23,-5.8,4.8,24,34,60,16,83,10,179,19,38
28009,2019,3463,LeBron James,NA,SF,34,16,NBA,LAL,55,1937,NA,NA,64,34,3,2.4,8.2,127,44,41,16,195,9,1054,59,52
28010,2019,4653,Lonnie Walker IV,NA,SG,20,1,NBA,SAS,17,118,42,45,14,NA,NA,-20.5,-23.4,1,2,7,0,4,0,20,0,3
28011,2019,4537,Lonzo Ball,NA,PG,21,2,NBA,LAL,47,1423,98,2,NA,NA,NA,-1.3,0.9,68,19,57,7,17,6,571,4,25
28012,2019,4179,Lorenzo Brown,NA,PG,28,5,NBA,TOR,26,212,24,59,17,NA,NA,-5.8,-12.4,13,2,7,1,2,0,69,1,7
28013,2019,3619,Lou Williams,NA,SG,32,14,NBA,LAC,75,1993,15,65,20,NA,NA,2.9,3.9,123,44,32,2,183,8,917,44,73
28014,2019,3833,Luc Mbah a Moute,NA,PF,32,11,NBA,LAC,4,61,NA,NA,84,14,2,12.1,11.3,0,0,2,0,3,0,4,1,2
28015,2019,4654,Luka Dončić,NA,SG,19,1,NBA,DAL,72,2318,8,71,21,NA,NA,-3.3,-3.7,161,48,56,17,177,16,1048,44,52
28016,2019,4538,Luke Kennard,NA,SG,22,2,NBA,DET,63,1437,NA,17,82,2,NA,0,0.5,30,11,47,6,19,4,285,5,17
28017,2019,4539,Luke Kornet,NA,PF,23,2,NBA,NYK,46,784,NA,NA,NA,33,67,-4.1,6.4,18,5,31,0,17,7,126,2,6
28018,2019,3543,Luol Deng,NA,SF,33,15,NBA,MIN,22,392,NA,5,71,22,3,11.6,14.5,8,5,13,0,14,0,40,5,7
28019,2019,4423,Malachi Richardson,NA,SG,23,3,NBA,TOR,22,103,NA,6,78,16,NA,-7,-13.2,2,4,4,0,3,1,0,1,2
28020,2019,4424,Malcolm Brogdon,NA,SG,26,3,NBA,MIL,64,1832,9,84,7,NA,NA,10.9,4.5,50,22,44,8,62,6,500,11,60
28021,2019,4540,Malcolm Miller,NA,SF,25,2,NBA,TOR,10,67,NA,NA,60,41,NA,-2.5,-8.5,0,1,3,0,2,0,3,0,1
28022,2019,4426,Malik Beasley,NA,SG,22,3,NBA,DEN,81,1879,3,60,37,NA,NA,2.8,-1.7,22,23,55,3,29,10,225,10,34
28023,2019,4541,Malik Monk,NA,SG,20,2,NBA,CHO,73,1258,2,90,8,NA,NA,-3.2,-2.7,50,17,64,6,44,7,260,11,32
28040,2019,4044,MarShon Brooks,NA,SG,30,5,NBA,MEM,29,387,1,85,14,NA,NA,-5,-2.7,5,8,12,4,13,4,57,2,8
28024,2019,3835,Marc Gasol,NA,C,34,11,NBA,TOT,79,2436,NA,NA,NA,NA,100,2.9,4.4,71,42,116,27,94,38,840,26,36
28025,2019,3835,Marc Gasol,NA,C,34,11,NBA,MEM,53,1788,NA,NA,NA,NA,100,-1.3,2.3,50,37,78,20,71,23,587,21,27
28026,2019,3835,Marc Gasol,NA,C,34,11,NBA,TOR,26,648,NA,NA,NA,NA,100,14.5,10.3,21,5,38,7,23,15,253,5,9
28027,2019,3775,Marcin Gortat,NA,C,34,12,NBA,LAC,47,751,NA,NA,NA,NA,100,-6.3,-9,21,7,42,18,20,8,148,4,16
28028,2019,3776,Marco Belinelli,NA,SG,32,12,NBA,SAS,79,1815,1,66,33,NA,NA,1.8,-0.7,39,21,53,3,48,11,321,13,18
28029,2019,4655,Marcus Derrickson,NA,PF,22,1,NBA,GSW,11,67,NA,NA,49,51,NA,-5.2,-12.1,2,0,5,1,2,0,3,0,1
28030,2019,4042,Marcus Morris,NA,PF,29,8,NBA,BOS,75,2091,NA,NA,NA,97,3,2.3,-5,31,26,100,16,73,10,259,18,36
28031,2019,4275,Marcus Smart,NA,SG,24,5,NBA,BOS,80,2200,8,88,5,NA,NA,4.7,0,81,20,85,11,49,32,763,10,13
28032,2019,4348,Mario Hezonja,NA,SF,23,4,NBA,NYK,58,1206,NA,6,60,34,NA,-9.8,-0.8,43,19,51,11,57,6,201,12,29
28033,2019,4544,Markelle Fultz,NA,SG,20,2,NBA,PHI,19,427,14,70,16,1,NA,-0.6,-4,11,7,27,3,17,1,145,3,17
28034,2019,4043,Markieff Morris,NA,PF,29,8,NBA,TOT,58,1270,NA,NA,NA,46,54,-6,-6.1,27,10,79,11,35,8,190,7,22
28035,2019,4043,Markieff Morris,NA,PF,29,8,NBA,WAS,34,883,NA,NA,NA,36,64,-8.6,-7.3,23,8,53,10,27,7,146,5,13
28036,2019,4043,Markieff Morris,NA,PF,29,8,NBA,OKC,24,387,NA,NA,NA,70,30,0,-3.4,4,2,26,1,8,1,44,2,9
28037,2019,4428,Marquese Chriss,NA,PF,21,3,NBA,TOT,43,499,NA,NA,NA,55,46,-18.3,-12.4,11,4,45,11,20,3,56,3,20
28038,2019,4428,Marquese Chriss,NA,PF,21,3,NBA,HOU,16,104,NA,NA,NA,24,76,-11.3,-16.8,3,2,7,5,4,1,15,1,4
28039,2019,4428,Marquese Chriss,NA,PF,21,3,NBA,CLE,27,395,NA,NA,NA,63,38,-20.2,-11.2,8,2,38,6,16,2,41,2,16
28041,2019,4656,Marvin Bagley III,NA,PF,19,1,NBA,SAC,62,1567,NA,NA,NA,45,54,-3.1,-3.5,27,32,55,17,121,6,146,19,46
28042,2019,3624,Marvin Williams,NA,PF,32,14,NBA,CHO,75,2133,NA,NA,NA,78,22,-0.6,1.7,16,14,76,12,27,4,224,3,21
28043,2019,4180,Mason Plumlee,NA,C,28,6,NBA,DEN,82,1731,NA,NA,NA,32,68,2.5,-2.2,59,20,117,29,81,11,569,19,34
28044,2019,4181,Matthew Dellavedova,NA,PG,28,6,NBA,TOT,48,812,71,29,NA,NA,NA,-3.9,5.1,56,8,27,2,15,11,416,2,5
28045,2019,4181,Matthew Dellavedova,NA,PG,28,6,NBA,MIL,12,97,98,2,NA,NA,NA,-3.3,-12.1,9,1,2,1,2,2,68,0,0
28046,2019,4181,Matthew Dellavedova,NA,PG,28,6,NBA,CLE,36,715,68,32,NA,NA,NA,-4,7.5,47,7,25,1,13,9,348,2,5
28047,2019,4115,Maurice Harkless,NA,SF,25,7,NBA,POR,60,1415,NA,NA,80,20,NA,7.9,6.2,21,9,81,10,38,3,175,9,21
28048,2019,4547,Maxi Kleber,NA,PF,27,2,NBA,DAL,71,1502,NA,NA,2,83,16,2.4,6.7,30,9,82,10,29,10,180,6,18
28049,2019,4657,Melvin Frazier,NA,SG,22,1,NBA,ORL,10,44,NA,30,70,NA,NA,-6.3,-7.4,0,0,3,0,1,2,3,0,0
28050,2019,4116,Meyers Leonard,NA,C,26,7,NBA,POR,61,878,NA,NA,NA,NA,100,-5.2,-11.7,15,11,48,14,20,6,181,4,6
28051,2019,3838,Michael Beasley,NA,PF,30,11,NBA,LAL,26,277,NA,NA,1,87,12,-6.6,-5.1,14,9,22,2,23,0,56,9,9
28052,2019,4182,Michael Carter-Williams,NA,PG,27,6,NBA,TOT,28,372,89,12,NA,NA,NA,0.4,-2.1,12,3,21,1,22,8,174,2,8
28053,2019,4182,Michael Carter-Williams,NA,PG,27,6,NBA,HOU,16,145,89,11,NA,NA,NA,-22.8,-28.9,4,2,13,1,13,3,54,2,4
28054,2019,4182,Michael Carter-Williams,NA,PG,27,6,NBA,ORL,12,227,88,12,NA,NA,NA,15.2,15,8,1,8,0,9,5,120,0,4
28055,2019,4117,Michael Kidd-Gilchrist,NA,PF,25,7,NBA,CHO,64,1179,NA,NA,NA,95,5,-0.4,1.3,8,14,91,13,58,11,159,11,38
28056,2019,4658,Mikal Bridges,NA,SF,22,1,NBA,PHO,82,2417,NA,6,50,44,NA,-7.2,4.7,41,16,93,7,56,11,393,20,32
28057,2019,3779,Mike Conley,NA,PG,31,12,NBA,MEM,70,2342,100,NA,NA,NA,NA,0,6.2,88,34,53,5,158,41,1041,48,44
28058,2019,4183,Mike Muscala,NA,PF,27,6,NBA,TOT,64,1306,NA,NA,1,63,37,1.4,-0.5,26,8,71,8,22,8,186,5,10
28059,2019,4183,Mike Muscala,NA,PF,27,6,NBA,PHI,47,1041,NA,NA,NA,59,41,3.1,0.2,21,8,62,8,19,8,150,5,9
28060,2019,4183,Mike Muscala,NA,PF,27,6,NBA,LAL,17,265,NA,NA,3,78,19,-5,-3.4,5,0,9,0,3,0,36,0,1
28061,2019,4118,Mike Scott,NA,PF,30,7,NBA,TOT,79,1395,NA,NA,31,67,3,1.4,-0.6,20,7,85,11,12,1,151,1,21
28062,2019,4118,Mike Scott,NA,PF,30,7,NBA,LAC,52,748,NA,NA,24,74,2,2.2,1.5,11,5,43,7,7,1,98,0,13
28063,2019,4118,Mike Scott,NA,PF,30,7,NBA,PHI,27,647,NA,NA,39,58,3,0.5,-2.9,9,2,42,4,5,0,53,1,8
28064,2019,4659,Miles Bridges,NA,SF,20,1,NBA,CHO,80,1696,NA,NA,53,47,1,-3.4,-3.5,21,20,51,8,36,1,224,11,33
28065,2019,4119,Miles Plumlee,NA,C,30,7,NBA,ATL,18,173,NA,NA,NA,5,95,-14.1,-8.6,5,4,9,0,12,1,40,2,3
28066,2019,4549,Miloš Teodosić,NA,PG,31,2,NBA,LAC,15,150,58,42,NA,NA,NA,7,6.2,15,3,7,0,2,3,75,0,2
28067,2019,4660,Mitch Creek,NA,SF,26,1,NBA,TOT,5,48,NA,4,83,14,NA,0.7,1.2,1,0,1,0,2,0,14,1,2
28068,2019,4660,Mitch Creek,NA,SF,26,1,NBA,BRK,4,36,NA,5,95,NA,NA,3.9,4.1,0,0,1,0,2,0,12,1,1
28069,2019,4660,Mitch Creek,NA,SF,26,1,NBA,MIN,1,12,NA,NA,45,55,NA,-8.9,-7.4,1,0,0,0,0,0,2,0,1
28070,2019,4661,Mitchell Robinson,NA,C,20,1,NBA,NYK,66,1360,NA,NA,NA,NA,100,-6.8,3.6,11,11,138,7,64,7,83,19,23
28071,2019,4662,Mo Bamba,NA,C,20,1,NBA,ORL,47,766,NA,NA,NA,5,95,-13.9,-18.5,12,13,69,13,32,2,89,11,15
28072,2019,4551,Monte Morris,NA,PG,23,2,NBA,DEN,82,1970,99,1,NA,NA,NA,3.7,0,31,8,44,2,35,11,719,13,39
28073,2019,4349,Montrezl Harrell,NA,C,25,4,NBA,LAC,82,2158,NA,NA,NA,4,96,2.1,2.3,48,41,136,26,202,30,381,70,72
28074,2019,4663,Moritz Wagner,NA,C,21,1,NBA,LAL,43,446,NA,NA,NA,41,59,-11,-10.3,17,11,26,3,27,3,57,9,17
28075,2019,4350,Myles Turner,NA,C,22,4,NBA,IND,74,2119,NA,NA,NA,NA,100,2.7,-1.3,40,27,105,23,92,11,267,25,33
28076,2019,4553,Naz Mitrou-Long,NA,SG,25,2,NBA,UTA,14,84,28,70,2,NA,NA,-17,-22.8,4,3,6,1,1,2,35,0,1
28077,2019,4351,Nemanja Bjelica,NA,PF,30,4,NBA,SAC,77,1788,NA,NA,NA,98,1,2.3,5.9,30,23,113,15,40,2,350,11,36
28078,2019,3410,Nenê,NA,C,36,17,NBA,HOU,42,546,NA,NA,NA,NA,100,8,3.4,4,2,41,3,26,7,70,7,9
28079,2019,4278,Nerlens Noel,NA,C,24,5,NBA,OKC,77,1055,NA,NA,NA,1,99,-2.5,-7.5,16,16,66,11,33,18,112,8,10
28080,2019,3783,Nick Young,NA,SG,33,12,NBA,DEN,4,37,NA,11,75,14,NA,-6.6,-10.4,1,0,2,0,0,0,5,0,0
28081,2019,3841,Nicolas Batum,NA,SF,30,11,NBA,CHO,75,2354,NA,10,82,8,NA,-0.3,2.6,82,19,42,9,31,11,599,10,19
28082,2019,4280,Nik Stauskas,NA,SG,25,5,NBA,TOT,68,1015,NA,9,73,18,NA,-12.6,-14,29,12,30,3,24,4,193,2,18
28083,2019,4280,Nik Stauskas,NA,SG,25,5,NBA,POR,44,673,NA,9,90,1,NA,-12.2,-19.4,23,10,18,3,13,3,150,2,11
28084,2019,4280,Nik Stauskas,NA,SG,25,5,NBA,CLE,24,342,NA,9,39,51,NA,-13.3,-3.5,6,2,12,0,11,1,43,0,7
28085,2019,4352,Nikola Jokić,NA,C,23,4,NBA,DEN,80,2504,NA,NA,NA,NA,100,4.9,3.2,131,65,94,30,135,17,1333,44,67
28086,2019,4281,Nikola Mirotić,NA,PF,27,5,NBA,TOT,46,1245,NA,NA,6,61,33,4.3,3.8,27,8,49,7,34,10,127,8,15
28087,2019,4281,Nikola Mirotić,NA,PF,27,5,NBA,NOP,32,925,NA,NA,NA,64,36,1.4,3.6,19,8,37,5,29,10,80,8,12
28088,2019,4281,Nikola Mirotić,NA,PF,27,5,NBA,MIL,14,320,NA,NA,23,53,24,12.6,4.4,8,0,12,2,5,0,47,0,3
28089,2019,4047,Nikola Vučević,NA,C,28,8,NBA,ORL,80,2510,NA,NA,NA,NA,100,4.1,8.3,67,41,91,16,93,6,744,24,60
28090,2019,4282,Noah Vonleh,NA,PF,23,5,NBA,NYK,68,1722,NA,NA,NA,73,27,-7.7,2.6,22,23,75,25,62,15,315,17,31
28091,2019,4353,Norman Powell,NA,SG,25,4,NBA,TOR,60,1126,4,56,37,3,NA,0,-8.2,36,16,26,4,33,5,219,9,21
28092,2019,4555,OG Anunoby,NA,SF,21,2,NBA,TOR,67,1352,NA,NA,23,75,2,-2,-12.1,21,13,63,11,32,11,113,10,32
28093,2019,4436,Okaro White,NA,PF,26,3,NBA,WAS,3,6,NA,NA,51,49,NA,-23.1,-20.2,0,0,0,0,0,0,0,0,0
28094,2019,4664,Omari Spellman,NA,PF,21,1,NBA,ATL,46,805,NA,NA,NA,77,23,-12,-7.7,15,7,25,5,19,2,116,3,14
28095,2019,3896,Omri Casspi,NA,SF,30,10,NBA,MEM,36,520,NA,3,66,30,1,0.8,3.9,11,7,18,1,26,0,58,5,12
28096,2019,4189,Otto Porter Jr.,NA,SF,25,6,NBA,TOT,56,1683,NA,4,59,36,1,-0.5,5.1,32,17,55,8,46,11,275,18,13
28097,2019,4189,Otto Porter Jr.,NA,SF,25,6,NBA,WAS,41,1191,NA,6,58,36,NA,-0.9,2.9,22,10,42,2,31,8,188,12,10
28098,2019,4189,Otto Porter Jr.,NA,SF,25,6,NBA,CHI,15,492,NA,NA,62,36,2,0.5,10.4,10,7,13,6,15,3,87,6,3
28099,2019,3698,P.J. Tucker,NA,PF,33,8,NBA,HOU,82,2802,NA,NA,11,83,6,4.8,-0.9,30,5,122,18,12,35,247,1,16
28113,2019,4557,PJ Dozier,NA,SG,22,2,NBA,BOS,6,51,NA,45,56,NA,NA,22.5,18,0,0,1,0,1,1,11,0,0
28100,2019,4437,Pascal Siakam,NA,PF,24,3,NBA,TOR,80,2548,NA,NA,NA,91,9,11.1,14.4,63,46,75,31,149,5,624,47,42
28101,2019,4354,Pat Connaughton,NA,SG,26,4,NBA,MIL,61,1261,25,66,9,NA,NA,5.2,-4.8,15,9,47,5,18,6,297,3,19
28102,2019,4124,Patrick Beverley,NA,PG,30,7,NBA,LAC,78,2137,100,NA,NA,NA,NA,3.8,6,54,11,92,6,33,42,719,8,26
28103,2019,4439,Patrick McCaw,NA,SG,23,3,NBA,TOT,29,397,1,46,46,7,NA,-5.7,-10.1,9,4,19,1,8,3,78,1,3
28104,2019,4439,Patrick McCaw,NA,SG,23,3,NBA,CLE,3,53,NA,78,22,NA,NA,-27.8,-17.9,1,0,0,0,0,1,6,0,1
28105,2019,4439,Patrick McCaw,NA,SG,23,3,NBA,TOR,26,344,2,41,49,9,NA,-2.3,-8.9,8,4,19,1,8,2,72,1,2
28106,2019,3968,Patrick Patterson,NA,PF,29,9,NBA,OKC,63,861,NA,NA,NA,88,13,-6,-11.6,11,3,21,5,13,7,72,5,6
28107,2019,3898,Patty Mills,NA,PG,30,10,NBA,SAS,82,1908,100,NA,NA,NA,NA,5,5.6,58,25,51,5,31,35,580,5,12
28108,2019,3342,Pau Gasol,NA,C,38,18,NBA,TOT,30,360,NA,NA,NA,NA,100,-5,-8.2,7,7,17,1,13,1,120,0,6
28109,2019,3342,Pau Gasol,NA,C,38,18,NBA,SAS,27,330,NA,NA,NA,NA,100,-3.3,-5.9,5,7,17,1,12,1,114,0,6
28110,2019,3342,Pau Gasol,NA,C,38,18,NBA,MIL,3,30,NA,NA,NA,2,98,-24.6,-33.3,2,0,0,0,1,0,6,0,0
28111,2019,3969,Paul George,NA,SF,28,9,NBA,OKC,77,2841,NA,NA,91,9,NA,7.8,16.5,102,65,61,27,208,30,760,56,77
28112,2019,3701,Paul Millsap,NA,PF,33,13,NBA,DEN,70,1895,NA,NA,20,80,NA,8.5,9.2,34,35,103,12,103,13,342,21,51
28114,2019,4126,Quincy Acy,NA,PF,28,7,NBA,PHO,10,123,NA,NA,NA,33,67,2.7,12.1,1,1,12,1,2,6,21,0,0
28115,2019,3970,Quincy Pondexter,NA,SF,30,7,NBA,SAS,53,292,6,43,38,12,NA,-2.9,-5.5,7,2,11,2,20,0,54,2,6
28116,2019,4442,Quinn Cook,NA,PG,25,3,NBA,GSW,74,1059,100,NA,NA,NA,NA,-5.8,-17,31,13,40,3,14,1,261,6,19
28117,2019,4355,R.J. Hunter,NA,SG,25,4,NBA,BOS,1,26,NA,100,NA,NA,NA,56.5,52.1,0,0,2,0,0,0,8,0,1
28118,2019,3704,Rajon Rondo,NA,PG,32,13,NBA,LAL,46,1369,100,NA,NA,NA,NA,-8.1,-9.6,104,12,33,5,16,17,861,4,34
28119,2019,4358,Raul Neto,NA,PG,26,4,NBA,UTA,37,474,100,NA,NA,NA,NA,17.5,13.8,22,7,19,3,9,7,231,1,9
28120,2019,4665,Rawle Alkins,NA,SG,21,1,NBA,CHI,10,120,NA,11,85,4,NA,-6.1,2.5,1,4,5,0,6,0,31,2,4
28121,2019,4666,Ray Spalding,NA,PF,21,1,NBA,TOT,14,148,NA,NA,NA,55,45,-6.8,2.3,4,3,17,0,4,2,13,2,3
28122,2019,4666,Ray Spalding,NA,PF,21,1,NBA,DAL,1,1,NA,NA,NA,100,NA,-200,-198.3,0,0,0,0,0,0,0,0,0
28123,2019,4666,Ray Spalding,NA,PF,21,1,NBA,PHO,13,147,NA,NA,NA,55,45,-5.5,3.7,4,3,17,0,4,2,13,2,3
28124,2019,3634,Raymond Felton,NA,PG,34,14,NBA,OKC,33,379,63,38,NA,NA,NA,1.6,-1.6,10,3,18,0,5,2,126,0,3
28125,2019,4194,Reggie Bullock,NA,SG,27,6,NBA,TOT,63,1879,5,29,62,4,NA,-1.4,-0.6,34,18,59,7,24,10,307,8,23
28126,2019,4194,Reggie Bullock,NA,SG,27,6,NBA,DET,44,1355,NA,24,72,4,NA,0.4,1.2,28,14,44,6,19,8,262,6,21
28127,2019,4194,Reggie Bullock,NA,SG,27,6,NBA,LAL,19,524,17,44,34,6,NA,-6.2,-5,6,4,15,1,5,2,45,2,2
28128,2019,4050,Reggie Jackson,NA,PG,28,8,NBA,DET,82,2289,92,8,NA,NA,NA,1,3.2,88,29,72,19,75,18,821,25,40
28129,2019,4359,Richaun Holmes,NA,C,25,4,NBA,PHO,70,1184,NA,NA,NA,1,99,-6.9,3,18,9,109,19,81,6,143,27,29
28130,2019,4051,Ricky Rubio,NA,PG,28,8,NBA,UTA,68,1899,100,NA,NA,NA,NA,6.2,1.6,122,34,69,4,69,31,979,13,29
28131,2019,4197,Robert Covington,NA,SF,28,6,NBA,TOT,35,1203,NA,NA,94,6,NA,2.8,3.3,17,10,60,7,33,12,109,4,9
28132,2019,4197,Robert Covington,NA,SF,28,6,NBA,PHI,13,440,NA,NA,86,14,NA,2.6,-0.4,12,2,19,3,8,4,32,1,4
28133,2019,4197,Robert Covington,NA,SF,28,6,NBA,MIN,22,763,NA,NA,98,2,NA,2.9,5.5,5,8,41,4,25,8,77,3,5
28134,2019,4667,Robert Williams,NA,C,21,1,NBA,BOS,32,283,NA,NA,NA,4,96,-5,-10.4,3,4,24,0,6,0,15,1,4
28135,2019,3845,Robin Lopez,NA,C,30,11,NBA,CHI,74,1606,NA,NA,NA,NA,100,-5.1,5.9,17,28,59,30,55,4,207,14,19
28136,2019,4668,Rodions Kurucs,NA,SF,20,1,NBA,BRK,63,1294,NA,5,33,59,3,-0.5,-0.6,26,22,62,17,38,5,123,5,42
28137,2019,4285,Rodney Hood,NA,SG,26,5,NBA,TOT,72,1893,NA,25,68,6,NA,-7.1,-2.6,23,16,58,10,69,14,302,13,19
28138,2019,4285,Rodney Hood,NA,SG,26,5,NBA,CLE,45,1234,NA,28,65,7,NA,-12.4,-3.3,15,10,43,8,49,7,223,8,11
28139,2019,4285,Rodney Hood,NA,SG,26,5,NBA,POR,27,659,NA,21,75,5,NA,2.7,-1.5,8,6,15,2,20,7,79,5,8
28140,2019,4443,Rodney McGruder,NA,SG,27,3,NBA,MIA,66,1550,57,39,4,NA,NA,-1,-1.4,33,18,62,4,29,13,265,6,29
28141,2019,4444,Ron Baker,NA,SG,25,3,NBA,TOT,15,152,11,59,30,NA,NA,-6.4,1.1,3,1,6,1,1,4,36,0,1
28142,2019,4444,Ron Baker,NA,SG,25,3,NBA,NYK,11,107,16,62,22,NA,NA,-1.7,7.7,2,0,4,1,1,4,30,0,1
28143,2019,4444,Ron Baker,NA,SG,25,3,NBA,WAS,4,45,NA,51,49,NA,NA,-17.4,-14.6,1,1,2,0,0,0,6,0,0
28144,2019,4360,Rondae Hollis-Jefferson,NA,SF,24,4,NBA,BRK,59,1234,NA,2,46,50,2,0.2,0.4,19,28,39,17,91,16,246,17,46
28145,2019,4560,Royce O'Neale,NA,SF,25,2,NBA,UTA,82,1671,NA,41,56,2,NA,6.3,1.6,31,15,75,7,22,13,307,6,19
28146,2019,3713,Rudy Gay,NA,PF,32,13,NBA,SAS,69,1842,NA,NA,31,69,NA,4.1,3.5,62,37,69,11,68,13,421,18,35
28147,2019,4199,Rudy Gobert,NA,C,26,6,NBA,UTA,81,2577,NA,NA,NA,NA,100,6.8,4.3,30,41,120,33,230,24,393,49,56
28148,2019,3849,Russell Westbrook,NA,PG,30,11,NBA,OKC,73,2630,52,47,1,NA,NA,4.7,5,223,66,78,24,205,15,1862,45,68
28149,2019,3850,Ryan Anderson,NA,PF,30,11,NBA,TOT,25,322,NA,NA,NA,97,4,-11.6,-4.1,6,1,13,2,8,3,45,1,7
28150,2019,3850,Ryan Anderson,NA,PF,30,11,NBA,PHO,15,278,NA,NA,NA,100,NA,-15.5,-6.9,6,0,12,2,7,3,41,1,5
28151,2019,3850,Ryan Anderson,NA,PF,30,11,NBA,MIA,10,44,NA,NA,NA,74,26,13.2,13.4,0,1,1,0,1,0,4,0,2
28152,2019,4561,Ryan Arcidiacono,NA,PG,24,2,NBA,CHI,81,1961,96,4,NA,NA,NA,-6.2,4.8,33,15,67,10,38,26,633,6,17
28153,2019,4669,Ryan Broekhoff,NA,SG,28,1,NBA,DAL,42,453,1,39,57,3,NA,5.8,8.5,9,3,18,1,4,7,52,2,5
28154,2019,4361,Salah Mejri,NA,C,32,4,NBA,DAL,36,399,NA,NA,NA,NA,100,-6.9,-5.8,3,8,36,4,13,10,81,4,8
28155,2019,4362,Sam Dekker,NA,PF,24,4,NBA,TOT,47,788,NA,NA,12,82,6,-4.6,-0.1,5,9,22,4,22,1,107,2,21
28156,2019,4362,Sam Dekker,NA,PF,24,4,NBA,CLE,9,169,NA,NA,NA,100,NA,-9.4,0.8,0,3,6,1,5,0,20,0,4
28157,2019,4362,Sam Dekker,NA,PF,24,4,NBA,WAS,38,619,NA,NA,15,77,7,-3.3,-0.4,5,6,16,3,17,1,87,2,17
28158,2019,4129,Scott Machado,NA,PG,28,2,NBA,LAL,4,19,100,NA,NA,NA,NA,-3.1,-1.2,0,0,2,0,1,0,6,1,0
28159,2019,4562,Semi Ojeleye,NA,PF,24,2,NBA,BOS,56,594,NA,4,57,38,1,7.8,3.6,8,4,24,3,16,4,58,3,10
28160,2019,3902,Serge Ibaka,NA,C,29,10,NBA,TOR,74,2010,NA,NA,NA,3,97,6.4,1.1,16,32,91,36,79,0,257,16,30
28161,2019,4203,Seth Curry,NA,SG,28,5,NBA,POR,74,1399,14,70,16,NA,NA,3.5,-0.6,35,10,40,4,18,11,161,4,15
28162,2019,4288,Shabazz Napier,NA,PG,27,5,NBA,BRK,56,983,100,NA,NA,NA,NA,1.4,2,40,20,33,3,52,13,337,6,27
28163,2019,4670,Shai Gilgeous-Alexander,NA,PG,20,1,NBA,LAC,82,2174,50,49,2,NA,NA,-1.9,-6.4,82,26,81,16,85,9,654,21,67
28164,2019,4671,Shake Milton,NA,SG,22,1,NBA,PHI,20,268,11,51,36,2,NA,-0.6,-3.7,1,2,20,0,2,2,39,1,4
28165,2019,4563,Shaquille Harrison,NA,SG,25,2,NBA,CHI,73,1430,40,59,1,NA,NA,-10.5,-2.9,32,16,61,3,60,14,329,17,41
28166,2019,3560,Shaun Livingston,NA,PG,33,14,NBA,GSW,64,967,35,64,1,NA,NA,3.5,-4.3,25,4,31,7,25,2,275,7,11
28167,2019,4053,Shelvin Mack,NA,PG,28,8,NBA,TOT,57,1246,54,45,NA,NA,NA,-9.9,-9.8,43,15,26,4,32,5,427,7,38
28168,2019,4053,Shelvin Mack,NA,PG,28,8,NBA,MEM,53,1204,54,46,NA,NA,NA,-8.3,-8.3,39,15,25,4,28,5,425,6,36
28169,2019,4053,Shelvin Mack,NA,PG,28,8,NBA,CHO,4,42,75,25,NA,NA,NA,-55,-54.2,4,0,1,0,4,0,2,1,2
28170,2019,4564,Sindarius Thornwell,NA,SG,24,2,NBA,LAC,64,313,NA,3,86,11,NA,1.6,0.7,11,5,17,0,14,2,43,1,2
28171,2019,4448,Skal Labissière,NA,PF,22,3,NBA,TOT,22,176,NA,NA,NA,53,47,-6,-6.9,4,2,17,3,5,1,28,0,3
28172,2019,4448,Skal Labissière,NA,PF,22,3,NBA,SAC,13,113,NA,NA,NA,30,70,-1,-0.1,4,2,12,1,3,1,16,0,2
28173,2019,4448,Skal Labissière,NA,PF,22,3,NBA,POR,9,63,NA,NA,NA,92,8,-14.9,-19.2,0,0,5,2,2,0,12,0,1
28174,2019,4207,Solomon Hill,NA,SF,27,6,NBA,NOP,44,878,NA,18,69,13,NA,-6.1,-6.1,18,9,42,2,14,11,129,2,9
28175,2019,4291,Spencer Dinwiddie,NA,PG,25,5,NBA,BRK,68,1914,44,54,2,NA,NA,-2.6,-4.7,83,32,63,24,158,32,747,39,36
28176,2019,4364,Stanley Johnson,NA,SF,22,4,NBA,TOT,66,1208,NA,3,47,50,NA,-7.2,-8,36,21,38,14,35,10,220,10,38
28177,2019,4364,Stanley Johnson,NA,SF,22,4,NBA,DET,48,961,NA,NA,44,56,NA,-5.1,-6.3,19,17,30,10,27,8,151,7,27
