player,season,pts_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,pts_as_percent_of_other_stats
Bryon Russell,2004,4,2,1,0.4,0.2,0.5263157894736842
Calbert Cheaney,2004,7.6,3.3,1.7,0.8,0.2,0.5588235294117647
Calvin Booth,2004,4.9,3.9,0.4,0.2,1.4,0.4537037037037037
Carlos Arroyo,2004,12.6,2.6,5,0.9,0.1,0.5943396226415094
Carlos Boozer,2004,15.5,11.4,2,1,0.7,0.5065359477124184
Carmelo Anthony,2004,21,6.1,2.8,1.2,0.5,0.6645569620253164
Caron Butler,2004,9.2,4.8,1.9,1.1,0.2,0.5348837209302325
Casey Jacobsen,2004,6,2.6,1.3,0.6,0.1,0.5660377358490566
Chauncey Billups,2004,16.9,3.5,5.7,1.1,0.1,0.619047619047619
Chris Andersen,2004,3.4,4.2,0.5,0.5,1.6,0.33333333333333337
Chris Bosh,2004,11.5,7.4,1,0.8,1.4,0.5203619909502263
Chris Kaman,2004,6.1,5.6,1,0.3,0.9,0.4388489208633093
Chris Wilcox,2004,8.6,4.7,0.8,0.4,0.3,0.5810810810810809
Clifford Robinson,2004,11.8,3.9,3.3,0.8,0.9,0.570048309178744
Corey Maggette,2004,20.7,5.9,3.1,0.9,0.2,0.672077922077922
Corliss Williamson,2004,9.5,3.2,0.7,0.4,0.3,0.6737588652482269
Cuttino Mobley,2004,15.8,4.5,3.2,1.3,0.4,0.626984126984127
Dale Davis,2004,4.4,5.2,0.9,0.6,0.8,0.36974789915966383
Damon Jones,2004,7,2.1,5.8,0.4,0,0.4575163398692811
Damon Stoudamire,2004,13.4,3.8,6.1,1.2,0.1,0.5447154471544716
Dan Gadzuric,2004,5.7,4.6,0.4,0.7,1.4,0.4453125
Darius Songaila,2004,4.6,3.1,0.7,0.6,0.2,0.5000000000000001
Darrell Armstrong,2004,10.6,2.9,3.9,1.7,0.2,0.5492227979274612
David Wesley,2004,14,2.2,2.9,1.2,0.2,0.6829268292682928
David West,2004,3.8,4.2,0.8,0.4,0.4,0.39583333333333326
Derek Fisher,2004,7.1,1.9,2.3,1.3,0,0.5634920634920634
Desmond Mason,2004,14.4,4.4,1.9,0.7,0.3,0.663594470046083
Devean George,2004,7.4,4,1.4,1,0.5,0.5174825174825175
Devin Brown,2004,4,2.2,0.6,0.3,0.1,0.5555555555555556
Dikembe Mutombo,2004,5.6,6.7,0.4,0.3,1.9,0.37583892617449655
Dirk Nowitzki,2004,21.8,8.7,2.7,1.2,1.4,0.6089385474860335
Doug Christie,2004,10.1,4,4.2,1.8,0.5,0.4902912621359223
Drew Gooden,2004,11.6,6.5,1.1,0.8,0.9,0.555023923444976
Dwyane Wade,2004,16.2,4,4.5,1.4,0.6,0.6067415730337079
Earl Boykins,2004,10.2,1.7,3.6,0.6,0,0.6335403726708075
Earl Watson,2004,5.7,2.2,5,1.1,0.2,0.4014084507042254
Eddie House,2004,6.8,2.3,2.5,1.1,0.1,0.53125
Eddie Jones,2004,17.3,3.8,3.2,1.1,0.4,0.6705426356589147
Eddy Curry,2004,14.7,6.2,0.9,0.3,1.1,0.6336206896551724
Eduardo Nájera,2004,3,2.7,0.4,0.6,0.3,0.42857142857142855
Elden Campbell,2004,5.6,3.2,0.7,0.3,0.8,0.5283018867924527
Elton Brand,2004,20,10.3,3.3,0.9,2.2,0.544959128065395
Eric Snow,2004,10.3,3.4,6.9,1.2,0.1,0.4703196347031963
Erick Dampier,2004,12.3,12,0.8,0.4,1.9,0.44890510948905116
Ervin Johnson,2004,1.9,3.5,0.4,0.4,0.7,0.27536231884057966
Etan Thomas,2004,8.9,6.7,0.9,0.5,1.6,0.47849462365591394
Francisco Elson,2004,3.5,3.3,0.5,0.6,0.6,0.4117647058823529
Fred Hoiberg,2004,6.7,3.4,1.4,0.8,0.1,0.5403225806451613
Fred Jones,2004,4.9,1.6,2.1,0.8,0.2,0.5104166666666667
Gary Payton,2004,14.6,4.2,5.5,1.2,0.2,0.5680933852140078
Gary Trent,2004,5.6,3.2,0.7,0.2,0.3,0.5599999999999999
George Lynch,2004,4.8,4,1.5,0.6,0.2,0.43243243243243246
Greg Ostertag,2004,6.8,7.4,1.6,0.4,1.8,0.37777777777777777
Hedo Türkoğlu,2004,9.2,4.5,1.9,1,0.4,0.5411764705882353
Ira Newble,2004,4,2.4,1.1,0.4,0.3,0.4878048780487804
Jacque Vaughn,2004,3.8,1.6,2.7,0.6,0,0.4367816091954022
Jake Voskuhl,2004,6.6,5.2,0.9,0.6,0.4,0.48175182481751816
Jamaal Magloire,2004,13.6,10.3,1,0.5,1.2,0.5112781954887219
Jamal Crawford,2004,17.3,3.5,5.1,1.4,0.4,0.624548736462094
James Posey,2004,13.7,4.9,1.5,1.7,0.5,0.6143497757847534
Jared Jeffries,2004,5.7,5.2,1.1,0.6,0.3,0.4418604651162791
Jarron Collins,2004,6,3.9,1,0.3,0.2,0.5263157894736842
Jarvis Hayes,2004,9.6,3.8,1.5,1,0.2,0.5962732919254659
Jason Collins,2004,5.9,5.1,2,0.9,0.7,0.40410958904109595
Jason Kidd,2004,15.5,6.4,9.2,1.8,0.2,0.46827794561933533
Jason Richardson,2004,18.7,6.7,2.9,1.1,0.5,0.6254180602006689
Jason Terry,2004,16.8,4.1,5.4,1.5,0.2,0.6000000000000001
Jason Williams,2004,10.9,2,6.8,1.3,0.1,0.5165876777251185
Jeff Foster,2004,6.1,7.4,0.8,0.9,0.3,0.39354838709677414
Jermaine O'Neal,2004,20.1,10,2.1,0.8,2.6,0.5646067415730337
Jerome James,2004,5,3.5,0.5,0.3,0.9,0.4901960784313725
Jim Jackson,2004,12.9,6.1,2.8,1.1,0.3,0.5560344827586207
Jiří Welsch,2004,9.2,3.7,2.3,1.2,0.1,0.5575757575757575
Joe Johnson,2004,16.7,4.7,4.4,1.1,0.3,0.6139705882352942
Joe Smith,2004,10.9,8.5,1,0.6,1.2,0.490990990990991
John Salmons,2004,5.8,2.5,1.7,0.8,0.2,0.5272727272727272
Josh Howard,2004,8.6,5.5,1.4,1,0.8,0.49710982658959535
Juan Dixon,2004,9.4,2.1,1.9,1.2,0.1,0.6394557823129252
Juwan Howard,2004,17,7,2,0.7,0.3,0.6296296296296297
Kareem Rush,2004,6.4,1.3,0.8,0.5,0.3,0.6881720430107526
Keith Bogans,2004,6.8,4.3,1.3,0.6,0.1,0.5190839694656488
Kelvin Cato,2004,6.1,6.8,1,0.8,1.4,0.3788819875776398
Kenny Thomas,2004,13.6,10.1,1.5,1.1,0.4,0.5093632958801498
Kenyon Martin,2004,16.7,9.5,2.5,1.5,1.3,0.5301587301587302
Kerry Kittles,2004,13.1,4,2.5,1.5,0.5,0.6064814814814814
Kevin Garnett,2004,24.2,13.9,5,1.5,2.2,0.517094017094017
Kevin Ollie,2004,4.2,2.1,2.9,0.6,0.1,0.42424242424242425
Keyon Dooling,2004,6.2,1.4,2.2,0.8,0.1,0.5794392523364486
Kirk Hinrich,2004,12,3.4,6.8,1.3,0.3,0.5042016806722689
Kobe Bryant,2004,24,5.5,5.1,1.7,0.4,0.6539509536784741
Kurt Thomas,2004,11.1,8.3,1.9,0.7,1,0.48260869565217396
Kwame Brown,2004,10.9,7.4,1.5,0.9,0.7,0.5093457943925234
Kyle Korver,2004,4.5,1.5,0.5,0.3,0.1,0.6521739130434783
Lamar Odom,2004,17.1,9.7,4.1,1.1,0.9,0.5197568389057752
Larry Hughes,2004,18.8,5.3,2.4,1.6,0.4,0.6596491228070176
Latrell Sprewell,2004,16.8,3.8,3.5,1.1,0.3,0.6588235294117647
Leandro Barbosa,2004,7.9,1.8,2.4,1.3,0.1,0.5851851851851851
LeBron James,2004,20.9,5.5,5.9,1.6,0.7,0.6040462427745664
Lorenzen Wright,2004,9.4,6.8,1.1,0.7,0.9,0.49735449735449744
Lucious Harris,2004,6.9,2,2,0.6,0,0.6
Luke Ridnour,2004,5.5,1.6,2.4,0.8,0.1,0.5288461538461539
Luke Walton,2004,2.4,1.8,1.6,0.4,0.1,0.3809523809523809
Malik Rose,2004,7.9,4.8,1,0.5,0.4,0.541095890410959
Manu Ginóbili,2004,12.8,4.5,3.8,1.8,0.2,0.5541125541125541
Marcus Banks,2004,5.9,1.6,2.2,1.1,0.2,0.5363636363636365
Marcus Camby,2004,8.6,10.1,1.8,1.2,2.6,0.35390946502057613
Mark Blount,2004,10.3,7.2,0.9,1,1.3,0.497584541062802
Mark Madsen,2004,3.6,3.8,0.4,0.5,0.3,0.41860465116279066
Marko Jarić,2004,8.5,3,4.8,1.6,0.3,0.467032967032967
Maurice Taylor,2004,11.5,5.1,1.4,0.6,0.6,0.5989583333333333
Mehmet Okur,2004,9.6,5.9,1,0.5,0.9,0.5363128491620112
Metta World Peace,2004,18.3,5.3,3.7,2.1,0.7,0.6079734219269103
Michael Curry,2004,2.9,1.2,0.8,0.3,0.1,0.5471698113207548
Michael Finley,2004,18.6,4.5,2.9,1.2,0.5,0.6714801444043322
Michael Redd,2004,21.7,5,2.3,1,0.1,0.7209302325581395
Mike Bibby,2004,18.4,3.4,5.4,1.4,0.2,0.638888888888889
Mike Dunleavy,2004,11.7,5.9,2.9,0.9,0.2,0.5416666666666667
Mike Miller,2004,11.1,3.3,3.6,0.9,0.2,0.581151832460733
Milt Palacio,2004,4.4,1.7,3.1,0.7,0.2,0.4356435643564357
Morris Peterson,2004,8.3,3.2,1.4,1.1,0.2,0.5845070422535212
Nenê,2004,11.8,6.5,2.2,1.5,0.5,0.5244444444444445
P.J. Brown,2004,10.5,8.6,1.9,1,0.9,0.4585152838427948
Pau Gasol,2004,17.7,7.7,2.5,0.6,1.7,0.5860927152317881
Paul Pierce,2004,23,6.5,5.1,1.6,0.7,0.6233062330623306
Peja Stojaković,2004,24.2,6.3,2.1,1.3,0.2,0.7096774193548386
Predrag Drobnjak,2004,6.3,3.2,0.6,0.4,0.4,0.5779816513761468
Quentin Richardson,2004,17.2,6.4,2.1,1,0.3,0.637037037037037
Qyntel Woods,2004,3.6,2.2,0.7,0.3,0.2,0.5142857142857142
Rafer Alston,2004,10.2,2.8,4.5,1.4,0.2,0.5340314136125655
Raja Bell,2004,11.2,2.9,1.3,0.8,0.2,0.6829268292682927
Rashard Lewis,2004,17.8,6.5,2.2,1.2,0.7,0.6267605633802817
Rasho Nesterović,2004,8.7,7.7,1.4,0.6,2,0.4264705882352941
Raül López,2004,7,1.9,3.7,0.8,0,0.5223880597014925
Reggie Evans,2004,2.9,5.4,0.4,0.7,0.1,0.30526315789473685
Reggie Miller,2004,10,2.4,3.1,0.8,0.1,0.6097560975609755
Richard Hamilton,2004,17.6,3.6,4,1.3,0.2,0.6591760299625468
Richard Jefferson,2004,18.5,5.7,3.8,1.1,0.3,0.629251700680272
Robert Horry,2004,4.8,3.4,1.2,0.6,0.6,0.45283018867924535
Robert Traylor,2004,5.1,3.7,0.6,0.5,0.5,0.4903846153846153
Rodney Rogers,2004,7.8,4.4,2,0.9,0.4,0.5032258064516129
Rodney White,2004,7.5,2.3,0.8,0.4,0.3,0.6637168141592918
Ronald Murray,2004,12.4,2.5,2.5,1,0.3,0.663101604278075
Ruben Patterson,2004,6.9,3.7,1.9,1.2,0.3,0.4928571428571428
Sam Cassell,2004,19.8,3.3,7.3,1.3,0.2,0.6206896551724138
Samuel Dalembert,2004,8,7.6,0.3,0.5,2.3,0.42780748663101603
Sasha Pavlović,2004,4.8,2,0.8,0.5,0.2,0.5783132530120483
Scot Pollard,2004,1.7,2.7,0.2,0.4,0.4,0.3148148148148147
Scott Padgett,2004,3.4,2.4,0.4,0.2,0.2,0.5151515151515151
Shandon Anderson,2004,7.9,2.8,1.5,0.9,0.2,0.5939849624060151
Shane Battier,2004,8.5,3.8,1.3,1.3,0.7,0.5448717948717948
Shaquille O'Neal,2004,21.5,11.5,2.9,0.5,2.5,0.5526992287917738
Shawn Bradley,2004,3.3,2.6,0.3,0.5,1.1,0.423076923076923
Shawn Marion,2004,19,9.3,2.7,2.1,1.3,0.5523255813953488
Speedy Claxton,2004,10.6,2.6,4.5,1.6,0.2,0.5435897435897435
Stacey Augmon,2004,5.8,2.5,1.2,0.8,0.2,0.5523809523809524
Stanislav Medvedenko,2004,8.3,5,0.8,0.6,0.3,0.5533333333333333
Stephen Jackson,2004,18.1,4.6,3.1,1.8,0.3,0.6487455197132616
Steve Blake,2004,5.9,1.6,2.8,0.8,0.1,0.5267857142857143
Steve Francis,2004,16.6,5.5,6.2,1.8,0.4,0.5442622950819672
Steve Nash,2004,14.5,3,8.8,0.9,0.1,0.5311355311355311
Steve Smith,2004,5,1.1,0.8,0.2,0.1,0.6944444444444445
Steven Hunter,2004,3.2,2.9,0.2,0.1,1.2,0.4210526315789474
Stromile Swift,2004,9.4,4.9,0.5,0.7,1.5,0.5529411764705883
Tayshaun Prince,2004,10.3,4.8,2.3,0.8,0.8,0.5421052631578946
Tim Duncan,2004,22.3,12.4,3.1,0.9,2.7,0.538647342995169
Toni Kukoč,2004,8.4,3.7,2.7,0.8,0.3,0.5283018867924528
Tony Massenburg,2004,4.3,3.2,0.5,0.2,0.3,0.5058823529411764
Tony Parker,2004,14.7,3.2,5.5,0.8,0.1,0.6049382716049382
Tracy McGrady,2004,28,6,5.5,1.4,0.6,0.6746987951807228
Travis Best,2004,2.8,1.1,1.8,0.5,0.1,0.4444444444444444
Trenton Hassell,2004,5,3.2,1.6,0.4,0.7,0.4587155963302753
Tyronn Lue,2004,10.5,2.5,4.2,0.8,0.1,0.580110497237569
Udonis Haslem,2004,7.3,6.3,0.7,0.4,0.3,0.48666666666666664
Vince Carter,2004,22.5,4.8,4.8,1.2,0.9,0.6578947368421052
Vitaly Potapenko,2004,7.1,4.4,0.8,0.3,0.4,0.5461538461538461
Vlade Divac,2004,9.9,5.7,5.3,0.7,1,0.43805309734513276
Vladimir Radmanović,2004,12,5.3,1.8,1,0.5,0.5825242718446602
Voshon Lenard,2004,14.2,2.7,2.1,0.8,0.2,0.71
Walter McCarty,2004,7.9,3.1,1.6,0.9,0.3,0.572463768115942
Yao Ming,2004,17.5,9,1.5,0.3,1.9,0.5794701986754967
Zach Randolph,2004,20.1,10.5,2,0.8,0.5,0.5929203539823009
Zaza Pachulia,2004,3.3,2.9,0.2,0.4,0.2,0.4714285714285714
Zydrunas Ilgauskas,2004,15.3,8.1,1.3,0.5,2.5,0.552346570397112
Aaron McKie,2005,2.2,2.5,1.5,0.7,0.3,0.3055555555555556
Adonal Foyle,2005,4.5,5.5,0.7,0.3,2,0.34615384615384615
Adrian Griffin,2005,2.2,2.1,0.8,0.6,0.1,0.37931034482758624
Al Harrington,2005,17.5,7,3.2,1.3,0.2,0.5993150684931507
Al Jefferson,2005,6.7,4.4,0.3,0.3,0.8,0.5359999999999998
Alan Henderson,2005,3.5,4.5,0.3,0.4,0.5,0.3804347826086956
Allen Iverson,2005,30.7,4,7.9,2.4,0.1,0.6807095343680709
Amar'e Stoudemire,2005,26,8.9,1.6,1,1.6,0.6649616368286445
Andre Iguodala,2005,9,5.7,3,1.7,0.6,0.45
Andre Miller,2005,13.6,4.1,6.9,1.5,0.1,0.5190839694656488
Andrés Nocioni,2005,8.4,4.8,1.5,0.5,0.4,0.5384615384615385
Antawn Jamison,2005,19.6,7.6,2.3,0.8,0.2,0.6426229508196721
Anthony Carter,2005,2.7,1,2.4,0.5,0.3,0.39130434782608703
Anthony Johnson,2005,8.4,2.8,4.8,0.9,0.2,0.4912280701754387
Antonio Daniels,2005,11.2,2.3,4.1,0.7,0,0.6120218579234972
Antonio Davis,2005,7,5.9,1.1,0.4,0.6,0.4666666666666667
Antonio McDyess,2005,9.6,6.3,0.9,0.6,0.7,0.5303867403314918
Austin Croshere,2005,8.9,5.1,1.3,0.7,0.2,0.5493827160493827
Ben Gordon,2005,15.1,2.6,2,0.6,0.1,0.7401960784313725
Ben Wallace,2005,9.7,12.2,1.7,1.4,2.4,0.354014598540146
Beno Udrih,2005,5.9,1,1.9,0.5,0.1,0.6276595744680851
Bob Sura,2005,10.3,5.5,5.2,1.1,0.1,0.46396396396396394
Bobby Simmons,2005,16.4,5.9,2.7,1.4,0.2,0.6165413533834587
Bonzi Wells,2005,10.4,3.3,1.2,1.2,0.4,0.6303030303030305
Boris Diaw,2005,4.8,2.6,2.3,0.6,0.3,0.4528301886792453
Brendan Haywood,2005,9.4,6.8,0.8,0.8,1.7,0.48205128205128206
Brent Barry,2005,7.4,2.3,2.2,0.5,0.2,0.5873015873015874
Brevin Knight,2005,10.1,2.6,9,2,0.1,0.42436974789915966
Brian Cardinal,2005,9,3.9,2,1.5,0.3,0.5389221556886228
Brian Cook,2005,6.4,3,0.5,0.3,0.4,0.6037735849056604
Brian Grant,2005,3.8,3.7,0.5,0.3,0.3,0.44186046511627897
Bruce Bowen,2005,8.2,3.5,1.5,0.7,0.5,0.5694444444444444
Bryon Russell,2005,4.4,2.5,1,0.6,0.2,0.5057471264367817
Carmelo Anthony,2005,20.8,5.7,2.6,0.9,0.4,0.6842105263157895
Caron Butler,2005,15.5,5.8,1.9,1.4,0.3,0.6224899598393575
Chauncey Billups,2005,16.5,3.4,5.8,1,0.1,0.6156716417910447
Chris Andersen,2005,7.7,6.1,1.1,0.2,1.5,0.463855421686747
Chris Bosh,2005,16.8,8.9,1.9,0.9,1.4,0.5618729096989967
Chris Duhon,2005,5.9,2.6,4.9,1,0,0.4097222222222222
Chris Kaman,2005,9.1,6.7,1.2,0.4,1.1,0.49189189189189186
Chris Mihm,2005,9.8,6.7,0.7,0.2,1.4,0.521276595744681
Chucky Atkins,2005,13.6,2.4,4.4,0.9,0,0.6384976525821597
Corey Maggette,2005,22.2,6,3.4,1.1,0.1,0.676829268292683
Curtis Borchardt,2005,3,3.3,0.7,0.1,0.5,0.39473684210526316
Damon Jones,2005,11.6,2.8,4.3,0.5,0.1,0.6010362694300517
Damon Stoudamire,2005,15.8,3.8,5.7,1.1,0,0.5984848484848485
Dan Gadzuric,2005,7.3,8.3,0.4,0.6,1.3,0.4078212290502793
Danny Fortson,2005,7.5,5.6,0.1,0.2,0.1,0.5555555555555556
Darius Miles,2005,12.8,4.7,2,1.2,1.2,0.5844748858447489
Darius Songaila,2005,7.5,4.2,1.4,0.6,0.2,0.5395683453237411
Derek Fisher,2005,11.9,2.9,4.1,1,0.1,0.595
DerMarr Johnson,2005,7.1,2.1,1.1,0.6,0.3,0.6339285714285714
Desmond Mason,2005,17.2,3.9,2.7,0.7,0.3,0.6935483870967742
Devin Brown,2005,7.4,2.6,1.4,0.6,0.2,0.6065573770491804
Devin Harris,2005,5.7,1.3,2.2,1,0.3,0.5428571428571429
Dikembe Mutombo,2005,4,5.3,0.1,0.2,1.3,0.36697247706422015
Dirk Nowitzki,2005,26.1,9.7,3.1,1.2,1.5,0.6274038461538461
Donyell Marshall,2005,11.5,6.6,1.2,0.9,0.7,0.5502392344497608
Drew Gooden,2005,14.4,9.2,1.6,0.9,0.9,0.5333333333333333
Dwight Howard,2005,12,10,0.9,0.9,1.7,0.4705882352941177
Dwyane Wade,2005,24.1,5.2,6.8,1.6,1.1,0.6211340206185567
Earl Boykins,2005,12.4,1.7,4.5,1,0.1,0.6294416243654821
Earl Watson,2005,7.7,2.1,4.5,1,0.2,0.4967741935483871
Eddie Gill,2005,3.7,1.5,1.1,0.8,0.1,0.513888888888889
Eddie Griffin,2005,7.5,6.5,0.8,0.3,1.7,0.4464285714285714
Eddie Jones,2005,12.7,5.1,2.7,1.1,0.5,0.574660633484163
Eddy Curry,2005,16.1,5.4,0.6,0.3,0.9,0.6909871244635194
Elton Brand,2005,20,9.5,2.6,0.8,2.1,0.5714285714285714
Emeka Okafor,2005,15.1,10.9,0.9,0.8,1.7,0.5136054421768708
Eric Piatkowski,2005,4.8,1.2,0.8,0.4,0,0.6666666666666666
Eric Snow,2005,4,1.9,3.9,0.8,0.2,0.37037037037037035
Erick Dampier,2005,9.2,8.5,0.9,0.3,1.4,0.45320197044334976
Erick Strickland,2005,4.9,1.7,1.9,0.5,0,0.5444444444444445
Francisco Elson,2005,3.7,3,0.5,0.5,0.6,0.4457831325301205
Fred Hoiberg,2005,5.8,2.4,1.1,0.7,0.2,0.5686274509803922
Fred Jones,2005,10.6,3.1,2.5,0.8,0.4,0.6091954022988506
Gary Payton,2005,11.3,3.1,6.1,1.1,0.2,0.518348623853211
Gerald Wallace,2005,11.1,5.5,2,1.7,1.3,0.5138888888888888
Gilbert Arenas,2005,25.5,4.7,5.1,1.7,0.3,0.6836461126005362
Gordan Giriček,2005,8.8,2.2,1.7,0.6,0.1,0.6567164179104479
Grant Hill,2005,19.7,4.7,3.3,1.4,0.4,0.6677966101694915
Greg Buckner,2005,6.2,3,1.9,1.1,0.1,0.5040650406504066
Hedo Türkoğlu,2005,14,3.5,2.3,0.6,0.3,0.6763285024154588
Howard Eisley,2005,5.6,1.2,3.4,0.6,0.1,0.5137614678899083
Ira Newble,2005,5.9,3,1.2,0.7,0.2,0.5363636363636365
J.R. Smith,2005,10.3,2,1.9,0.7,0.1,0.6866666666666668
Jacque Vaughn,2005,5.3,1.5,1.9,0.6,0,0.5698924731182796
Jalen Rose,2005,18.5,3.4,2.6,0.8,0.1,0.7283464566929133
Jamal Crawford,2005,17.7,2.9,4.3,1.3,0.3,0.6679245283018868
Jameer Nelson,2005,8.7,2.4,3,1,0,0.5761589403973509
James Jones,2005,4.9,2.3,0.8,0.4,0.4,0.5568181818181818
Jared Jeffries,2005,6.8,4.9,2,0.9,0.5,0.4503311258278146
Jason Collier,2005,5.7,2.6,0.3,0.2,0.2,0.6333333333333333
Jason Collins,2005,6.4,6.1,1.3,0.9,0.9,0.41025641025641024
Jason Hart,2005,9.5,2.7,5,1.3,0.2,0.5080213903743316
Jason Kapono,2005,8.5,2,0.8,0.5,0.1,0.7142857142857143
Jason Kidd,2005,14.4,7.4,8.3,1.9,0.1,0.4485981308411215
Jason Richardson,2005,21.7,5.9,3.9,1.5,0.4,0.6497005988023952
Jason Terry,2005,12.4,2.4,5.4,1.4,0.2,0.5688073394495413
Jason Williams,2005,10.1,1.7,5.6,1.1,0.1,0.543010752688172
Jeff Foster,2005,7,9,0.7,0.8,0.2,0.3954802259887006
Jeff McInnis,2005,12.8,2.1,5.1,0.7,0,0.6183574879227054
Jerome James,2005,4.9,3,0.2,0.3,1.4,0.5
Jerome Williams,2005,4.5,3.6,0.5,0.7,0.1,0.47872340425531923
Joe Johnson,2005,17.1,5.1,3.5,1,0.3,0.6333333333333333
Joe Smith,2005,11,7.3,0.9,0.6,0.5,0.541871921182266
Joel Przybilla,2005,6.4,7.7,1,0.3,2.1,0.36571428571428566
John Salmons,2005,4.1,2.1,2,0.7,0.2,0.4505494505494506
Josh Childress,2005,10.1,6,1.9,0.9,0.4,0.5233160621761659
Josh Howard,2005,12.6,6.4,1.4,1.5,0.6,0.5599999999999999
Josh Smith,2005,9.7,6.2,1.7,0.8,1.9,0.47783251231527096
Juan Dixon,2005,8,1.9,1.8,0.7,0.1,0.64
Jumaine Jones,2005,7.6,5.2,0.9,0.6,0.3,0.5205479452054794
Juwan Howard,2005,9.6,5.7,1.5,0.5,0.1,0.5517241379310344
Keith Bogans,2005,9.6,3.1,1.8,0.9,0.1,0.6193548387096774
Kelvin Cato,2005,7,6.7,0.6,0.9,1.3,0.42424242424242425
Kendrick Perkins,2005,2.5,2.9,0.4,0.2,0.6,0.3787878787878788
Kenyon Martin,2005,15.5,7.3,2.4,1.4,1.1,0.5595667870036102
Kevin Garnett,2005,22.2,13.5,5.7,1.5,1.4,0.5011286681715575
Keyon Dooling,2005,5.2,1.2,1.8,0.5,0.1,0.5909090909090908
Kirk Hinrich,2005,15.7,3.9,6.4,1.6,0.3,0.5627240143369175
Kirk Snyder,2005,5,1.8,0.5,0.4,0.3,0.625
Kobe Bryant,2005,27.6,5.9,6,1.3,0.8,0.6634615384615385
Kris Humphries,2005,4.1,2.9,0.6,0.4,0.3,0.49397590361445776
Kurt Thomas,2005,11.5,10.4,2,0.9,1,0.4457364341085272
Kyle Korver,2005,11.5,4.6,2.2,1.3,0.4,0.575
Lamar Odom,2005,15.2,10.2,3.7,0.7,1,0.4935064935064935
Lamond Murray,2005,6,2.6,0.8,0.5,0.3,0.588235294117647
Larry Hughes,2005,22,6.3,4.7,2.9,0.3,0.6077348066298344
Latrell Sprewell,2005,12.8,3.2,2.2,0.7,0.3,0.6666666666666667
Leandro Barbosa,2005,7,2.1,2,0.5,0.1,0.5982905982905983
LeBron James,2005,27.2,7.4,7.2,2.2,0.7,0.6085011185682325
Lee Nailon,2005,14.2,4.4,1.6,0.5,0.2,0.679425837320574
Lindsey Hunter,2005,3.8,1.6,1.7,0.9,0.2,0.4634146341463415
Lorenzen Wright,2005,9.6,7.7,1.1,0.7,0.9,0.48
Lucious Harris,2005,4.3,1.7,0.7,0.4,0.1,0.5972222222222222
Luke Ridnour,2005,10,2.5,5.9,1.1,0.3,0.5050505050505051
Luke Walton,2005,3.2,2.3,1.5,0.4,0.2,0.42105263157894735
Luol Deng,2005,11.7,5.3,2.2,0.8,0.4,0.5735294117647058
Manu Ginóbili,2005,16,4.4,3.9,1.6,0.4,0.6083650190114069
Marc Jackson,2005,12,5,1,0.4,0.2,0.6451612903225807
Marcus Banks,2005,4.6,1.6,1.9,0.8,0.2,0.5054945054945055
Marcus Camby,2005,10.3,10,2.3,0.9,3,0.3886792452830189
Mark Blount,2005,9.4,4.8,1.6,0.4,0.8,0.5529411764705883
Marquis Daniels,2005,9.1,3.6,2.1,1.4,0.2,0.5548780487804879
Matt Bonner,2005,7.2,3.5,0.6,0.5,0.2,0.6000000000000001
Matt Harpring,2005,14,6.2,1.8,0.9,0.2,0.6060606060606061
Maurice Evans,2005,6.4,3.1,0.7,0.6,0.1,0.5871559633027524
Mehmet Okur,2005,12.9,7.5,2,0.4,0.8,0.5466101694915255
Melvin Ely,2005,7.3,4.1,1,0.4,0.9,0.5328467153284672
Michael Doleac,2005,4,3.2,0.6,0.3,0.3,0.47619047619047616
Michael Finley,2005,15.7,4.1,2.6,0.8,0.3,0.6680851063829787
Michael Olowokandi,2005,5.9,5.2,0.5,0.2,0.9,0.4645669291338583
Michael Redd,2005,23,4.2,2.3,0.8,0.1,0.756578947368421
Michael Ruffin,2005,1.4,4.2,0.8,0.5,0.5,0.1891891891891892
Mickaël Piétrus,2005,9.5,2.8,1.2,0.7,0.3,0.6551724137931034
Mike Bibby,2005,19.6,4.2,6.8,1.6,0.4,0.6012269938650306
Mike Dunleavy,2005,13.4,5.5,2.6,1,0.3,0.5877192982456141
Mike Miller,2005,13.4,3.9,2.9,0.7,0.3,0.6320754716981133
Mike Sweetney,2005,8.4,5.4,0.6,0.4,0.4,0.5526315789473684
Mikki Moore,2005,5.4,3.3,0.6,0.3,0.4,0.54
Milt Palacio,2005,5.8,1.7,3.5,0.6,0.2,0.4915254237288136
Mo Williams,2005,10.2,3.1,6.1,0.9,0.1,0.5
Morris Peterson,2005,12.5,4.1,2.1,1.1,0.2,0.6249999999999999
Nenad Krstić,2005,10,5.3,1,0.4,0.8,0.5714285714285714
Nick Collison,2005,5.6,4.6,0.4,0.4,0.6,0.48275862068965514
Othella Harrington,2005,8,4.2,0.8,0.3,0.3,0.588235294117647
P.J. Brown,2005,10.8,9,2.2,0.9,0.6,0.45957446808510644
Pat Garrity,2005,4.6,1.7,0.4,0.3,0.1,0.647887323943662
Paul Pierce,2005,21.6,6.6,4.2,1.6,0.5,0.6260869565217391
Peja Stojaković,2005,20.1,4.3,2.1,1.2,0.2,0.7204301075268817
Predrag Drobnjak,2005,8.4,3.4,0.7,0.6,0.3,0.6268656716417911
Primož Brezec,2005,13,7.4,1.2,0.5,0.8,0.5676855895196506
